"Plot Title: flam.mid"
"#","Date Time, GMT-05:00","K-Type, °F (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °F (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
3536,11/05/21 10:57:32 AM,316.04,65.145,,,
3537,11/05/21 10:57:33 AM,316.04,65.145,,,
3538,11/05/21 10:57:34 AM,313.61,65.145,,,
3539,11/05/21 10:57:35 AM,314.22,65.102,,,
3540,11/05/21 10:57:36 AM,314.22,65.102,,,
3541,11/05/21 10:57:37 AM,309.36,65.102,,,
3542,11/05/21 10:57:38 AM,304.50,65.102,,,
3543,11/05/21 10:57:39 AM,299.66,65.145,,,
3544,11/05/21 10:57:40 AM,300.25,65.102,,,
3545,11/05/21 10:57:41 AM,300.25,65.145,,,
3546,11/05/21 10:57:42 AM,300.87,65.102,,,
3547,11/05/21 10:57:43 AM,302.68,65.102,,,
3548,11/05/21 10:57:44 AM,306.32,65.102,,,
3549,11/05/21 10:57:45 AM,309.36,65.102,,,
3550,11/05/21 10:57:46 AM,305.71,65.102,,,
3551,11/05/21 10:57:47 AM,306.93,65.102,,,
3552,11/05/21 10:57:48 AM,317.26,65.102,,,
3553,11/05/21 10:57:49 AM,319.69,65.102,,,
3554,11/05/21 10:57:50 AM,314.82,65.102,,,
3555,11/05/21 10:57:51 AM,311.18,65.102,,,
3556,11/05/21 10:57:52 AM,310.57,65.102,,,
3557,11/05/21 10:57:53 AM,310.57,65.102,,,
3558,11/05/21 10:57:54 AM,309.36,65.102,,,
3559,11/05/21 10:57:55 AM,310.57,65.102,,,
3560,11/05/21 10:57:56 AM,309.36,65.102,,,
3561,11/05/21 10:57:57 AM,308.14,65.102,,,
3562,11/05/21 10:57:58 AM,319.08,65.102,,,
3563,11/05/21 10:57:59 AM,325.17,65.145,,,
3564,11/05/21 10:58:00 AM,325.17,65.145,,,
3565,11/05/21 10:58:01 AM,325.17,65.145,,,
3566,11/05/21 10:58:02 AM,326.39,65.145,,,
3567,11/05/21 10:58:03 AM,324.55,65.102,,,
3568,11/05/21 10:58:04 AM,319.69,65.145,,,
3569,11/05/21 10:58:05 AM,320.90,65.145,,,
3570,11/05/21 10:58:06 AM,317.26,65.145,,,
3571,11/05/21 10:58:07 AM,313.61,65.188,,,
3572,11/05/21 10:58:08 AM,311.79,65.188,,,
3573,11/05/21 10:58:09 AM,311.18,65.145,,,
3574,11/05/21 10:58:10 AM,314.22,65.188,,,
3575,11/05/21 10:58:11 AM,316.65,65.188,,,
3576,11/05/21 10:58:12 AM,317.86,65.188,,,
3577,11/05/21 10:58:13 AM,319.08,65.188,,,
3578,11/05/21 10:58:14 AM,322.12,65.188,,,
3579,11/05/21 10:58:15 AM,325.17,65.188,,,
3580,11/05/21 10:58:16 AM,327.60,65.230,,,
3581,11/05/21 10:58:17 AM,319.69,65.230,,,
3582,11/05/21 10:58:18 AM,315.43,65.273,,,
3583,11/05/21 10:58:19 AM,316.04,65.273,,,
3584,11/05/21 10:58:20 AM,319.69,65.273,,,
3585,11/05/21 10:58:21 AM,319.69,65.273,,,
3586,11/05/21 10:58:22 AM,320.29,65.316,,,
3587,11/05/21 10:58:23 AM,313.61,65.316,,,
3588,11/05/21 10:58:24 AM,312.39,65.359,,,
3589,11/05/21 10:58:25 AM,309.96,65.359,,,
3590,11/05/21 10:58:26 AM,311.79,65.359,,,
3591,11/05/21 10:58:27 AM,303.89,65.359,,,
3592,11/05/21 10:58:28 AM,304.50,65.359,,,
3593,11/05/21 10:58:29 AM,305.11,65.359,,,
3594,11/05/21 10:58:30 AM,306.93,65.403,,,
3595,11/05/21 10:58:31 AM,308.75,65.403,,,
3596,11/05/21 10:58:32 AM,303.89,65.403,,,
3597,11/05/21 10:58:33 AM,297.84,65.403,,,
3598,11/05/21 10:58:34 AM,291.18,65.444,,,
3599,11/05/21 10:58:35 AM,288.77,65.487,,,
3600,11/05/21 10:58:36 AM,286.95,65.487,,,
3601,11/05/21 10:58:37 AM,288.16,65.487,,,
3602,11/05/21 10:58:38 AM,287.56,65.487,,,
3603,11/05/21 10:58:39 AM,287.56,65.530,,,
3604,11/05/21 10:58:40 AM,288.16,65.530,,,
3605,11/05/21 10:58:41 AM,288.16,65.530,,,
3606,11/05/21 10:58:42 AM,286.95,65.530,,,
3607,11/05/21 10:58:43 AM,285.13,65.530,,,
3608,11/05/21 10:58:44 AM,284.54,65.574,,,
3609,11/05/21 10:58:45 AM,283.93,65.574,,,
3610,11/05/21 10:58:46 AM,280.92,65.615,,,
3611,11/05/21 10:58:47 AM,277.30,65.615,,,
3612,11/05/21 10:58:48 AM,276.69,65.615,,,
3613,11/05/21 10:58:49 AM,276.69,65.615,,,
3614,11/05/21 10:58:50 AM,276.69,65.658,,,
3615,11/05/21 10:58:51 AM,276.10,65.658,,,
3616,11/05/21 10:58:52 AM,274.89,65.701,,,
3617,11/05/21 10:58:53 AM,274.30,65.701,,,
3618,11/05/21 10:58:54 AM,274.30,65.701,,,
3619,11/05/21 10:58:55 AM,274.30,65.701,,,
3620,11/05/21 10:58:56 AM,276.10,65.701,,,
3621,11/05/21 10:58:57 AM,277.30,65.745,,,
3622,11/05/21 10:58:58 AM,274.89,65.745,,,
3623,11/05/21 10:58:59 AM,273.09,65.745,,,
3624,11/05/21 10:59:00 AM,274.30,65.745,,,
3625,11/05/21 10:59:01 AM,274.30,65.788,,,
3626,11/05/21 10:59:02 AM,276.10,65.788,,,
3627,11/05/21 10:59:03 AM,276.10,65.788,,,
3628,11/05/21 10:59:04 AM,276.10,65.788,,,
3629,11/05/21 10:59:05 AM,277.30,65.829,,,
3630,11/05/21 10:59:06 AM,275.50,65.829,,,
3631,11/05/21 10:59:07 AM,276.10,65.829,,,
3632,11/05/21 10:59:08 AM,277.90,65.829,,,
3633,11/05/21 10:59:09 AM,279.10,65.829,,,
3634,11/05/21 10:59:10 AM,280.92,65.829,,,
3635,11/05/21 10:59:11 AM,281.52,65.872,,,
3636,11/05/21 10:59:12 AM,288.16,65.872,,,
3637,11/05/21 10:59:13 AM,285.75,65.872,,,
3638,11/05/21 10:59:14 AM,286.95,65.872,,,
3639,11/05/21 10:59:15 AM,286.95,65.916,,,
3640,11/05/21 10:59:16 AM,286.95,65.872,,,
3641,11/05/21 10:59:17 AM,288.16,65.916,,,
3642,11/05/21 10:59:18 AM,286.34,65.916,,,
3643,11/05/21 10:59:19 AM,284.54,65.916,,,
3644,11/05/21 10:59:20 AM,280.92,65.916,,,
3645,11/05/21 10:59:21 AM,279.10,65.916,,,
3646,11/05/21 10:59:22 AM,286.95,65.916,,,
3647,11/05/21 10:59:23 AM,287.56,65.916,,,
3648,11/05/21 10:59:24 AM,288.77,65.916,,,
3649,11/05/21 10:59:25 AM,294.21,65.959,,,
3650,11/05/21 10:59:26 AM,294.82,65.959,,,
3651,11/05/21 10:59:27 AM,301.48,65.916,,,
3652,11/05/21 10:59:28 AM,300.87,65.959,,,
3653,11/05/21 10:59:29 AM,297.23,65.959,,,
3654,11/05/21 10:59:30 AM,296.62,65.959,,,
3655,11/05/21 10:59:31 AM,293.00,65.959,,,
3656,11/05/21 10:59:32 AM,289.36,65.959,,,
3657,11/05/21 10:59:33 AM,288.16,65.959,,,
3658,11/05/21 10:59:34 AM,287.56,65.959,,,
3659,11/05/21 10:59:35 AM,285.13,66.000,,,
3660,11/05/21 10:59:36 AM,283.33,66.000,,,
3661,11/05/21 10:59:37 AM,281.52,66.000,,,
3662,11/05/21 10:59:38 AM,280.92,66.000,,,
3663,11/05/21 10:59:39 AM,283.93,66.000,,,
3664,11/05/21 10:59:40 AM,284.54,66.043,,,
3665,11/05/21 10:59:41 AM,283.33,66.043,,,
3666,11/05/21 10:59:42 AM,280.31,66.043,,,
3667,11/05/21 10:59:43 AM,279.10,66.043,,,
3668,11/05/21 10:59:44 AM,278.51,66.043,,,
3669,11/05/21 10:59:45 AM,276.10,66.043,,,
3670,11/05/21 10:59:46 AM,276.69,66.043,,,
3671,11/05/21 10:59:47 AM,275.50,66.087,,,
3672,11/05/21 10:59:48 AM,275.50,66.087,,,
3673,11/05/21 10:59:49 AM,276.69,66.087,,,
3674,11/05/21 10:59:50 AM,279.72,66.087,,,
3675,11/05/21 10:59:51 AM,285.13,66.087,,,
3676,11/05/21 10:59:52 AM,287.56,66.087,,,
3677,11/05/21 10:59:53 AM,287.56,66.087,,,
3678,11/05/21 10:59:54 AM,286.95,66.087,,,
3679,11/05/21 10:59:55 AM,283.93,66.130,,,
3680,11/05/21 10:59:56 AM,281.52,66.130,,,
3681,11/05/21 10:59:57 AM,285.13,66.130,,,
3682,11/05/21 10:59:58 AM,289.98,66.173,,,
3683,11/05/21 10:59:59 AM,290.57,66.173,,,
3684,11/05/21 11:00:00 AM,292.39,66.173,,,
3685,11/05/21 11:00:01 AM,291.18,66.173,,,
3686,11/05/21 11:00:02 AM,291.79,66.173,,,
3687,11/05/21 11:00:03 AM,293.59,66.173,,,
3688,11/05/21 11:00:04 AM,291.79,66.214,,,
3689,11/05/21 11:00:05 AM,291.79,66.214,,,
3690,11/05/21 11:00:06 AM,294.82,66.214,,,
3691,11/05/21 11:00:07 AM,296.02,66.214,,,
3692,11/05/21 11:00:08 AM,294.21,66.258,,,
3693,11/05/21 11:00:09 AM,291.18,66.258,,,
3694,11/05/21 11:00:10 AM,290.57,66.301,,,
3695,11/05/21 11:00:11 AM,291.79,66.301,,,
3696,11/05/21 11:00:12 AM,288.77,66.301,,,
3697,11/05/21 11:00:13 AM,292.39,66.301,,,
3698,11/05/21 11:00:14 AM,288.16,66.344,,,
3699,11/05/21 11:00:15 AM,281.52,66.344,,,
3700,11/05/21 11:00:16 AM,293.00,66.385,,,
3701,11/05/21 11:00:17 AM,290.57,66.385,,,
3702,11/05/21 11:00:18 AM,293.59,66.429,,,
3703,11/05/21 11:00:19 AM,296.02,66.429,,,
3704,11/05/21 11:00:20 AM,298.44,66.429,,,
3705,11/05/21 11:00:21 AM,302.68,66.429,,,
3706,11/05/21 11:00:22 AM,303.30,66.472,,,
3707,11/05/21 11:00:23 AM,302.07,66.472,,,
3708,11/05/21 11:00:24 AM,303.30,66.515,,,
3709,11/05/21 11:00:25 AM,302.68,66.515,,,
3710,11/05/21 11:00:26 AM,299.05,66.515,,,
3711,11/05/21 11:00:27 AM,304.50,66.515,,,
3712,11/05/21 11:00:28 AM,303.30,66.558,,,
3713,11/05/21 11:00:29 AM,300.25,66.558,,,
3714,11/05/21 11:00:30 AM,298.44,66.558,,,
3715,11/05/21 11:00:31 AM,302.68,66.600,,,
3716,11/05/21 11:00:32 AM,303.30,66.600,,,
3717,11/05/21 11:00:33 AM,308.75,66.643,,,
3718,11/05/21 11:00:34 AM,312.39,66.643,,,
3719,11/05/21 11:00:35 AM,308.14,66.643,,,
3720,11/05/21 11:00:36 AM,306.32,66.686,,,
3721,11/05/21 11:00:37 AM,304.50,66.686,,,
3722,11/05/21 11:00:38 AM,298.44,66.729,,,
3723,11/05/21 11:00:39 AM,297.23,66.729,,,
3724,11/05/21 11:00:40 AM,298.44,66.772,,,
3725,11/05/21 11:00:41 AM,296.62,66.772,,,
3726,11/05/21 11:00:42 AM,293.59,66.772,,,
3727,11/05/21 11:00:43 AM,292.39,66.814,,,
3728,11/05/21 11:00:44 AM,294.82,66.814,,,
3729,11/05/21 11:00:45 AM,297.23,66.857,,,
3730,11/05/21 11:00:46 AM,295.41,66.857,,,
3731,11/05/21 11:00:47 AM,296.62,66.857,,,
3732,11/05/21 11:00:48 AM,297.23,66.900,,,
3733,11/05/21 11:00:49 AM,296.02,66.900,,,
3734,11/05/21 11:00:50 AM,297.84,66.900,,,
3735,11/05/21 11:00:51 AM,296.02,66.900,,,
3736,11/05/21 11:00:52 AM,296.62,66.900,,,
3737,11/05/21 11:00:53 AM,294.82,66.900,,,
3738,11/05/21 11:00:54 AM,291.18,66.943,,,
3739,11/05/21 11:00:55 AM,289.98,66.943,,,
3740,11/05/21 11:00:56 AM,286.95,66.943,,,
3741,11/05/21 11:00:57 AM,285.13,66.985,,,
3742,11/05/21 11:00:58 AM,283.33,66.985,,,
3743,11/05/21 11:00:59 AM,282.72,66.985,,,
3744,11/05/21 11:01:00 AM,281.52,66.985,,,
3745,11/05/21 11:01:01 AM,282.13,66.985,,,
3746,11/05/21 11:01:02 AM,282.13,67.028,,,
3747,11/05/21 11:01:03 AM,282.13,67.028,,,
3748,11/05/21 11:01:04 AM,283.33,67.028,,,
3749,11/05/21 11:01:05 AM,283.33,67.071,,,
3750,11/05/21 11:01:06 AM,282.72,67.071,,,
3751,11/05/21 11:01:07 AM,283.93,67.028,,,
3752,11/05/21 11:01:08 AM,283.93,67.071,,,
3753,11/05/21 11:01:09 AM,282.72,67.071,,,
3754,11/05/21 11:01:10 AM,281.52,67.071,,,
3755,11/05/21 11:01:11 AM,280.31,67.071,,,
3756,11/05/21 11:01:12 AM,279.72,67.071,,,
3757,11/05/21 11:01:13 AM,279.72,67.071,,,
3758,11/05/21 11:01:14 AM,279.10,67.071,,,
3759,11/05/21 11:01:15 AM,279.10,67.071,,,
3760,11/05/21 11:01:16 AM,280.31,67.114,,,
3761,11/05/21 11:01:17 AM,280.92,67.114,,,
3762,11/05/21 11:01:18 AM,282.72,67.114,,,
3763,11/05/21 11:01:19 AM,282.13,67.114,,,
3764,11/05/21 11:01:20 AM,281.52,67.114,,,
3765,11/05/21 11:01:21 AM,283.93,67.114,,,
3766,11/05/21 11:01:22 AM,286.34,67.114,,,
3767,11/05/21 11:01:23 AM,286.95,67.114,,,
3768,11/05/21 11:01:24 AM,284.54,67.114,,,
3769,11/05/21 11:01:25 AM,288.77,67.114,,,
3770,11/05/21 11:01:26 AM,290.57,67.071,,,
3771,11/05/21 11:01:27 AM,288.77,67.114,,,
3772,11/05/21 11:01:28 AM,286.34,67.114,,,
3773,11/05/21 11:01:29 AM,284.54,67.114,,,
3774,11/05/21 11:01:30 AM,283.93,67.114,,,
3775,11/05/21 11:01:31 AM,284.54,67.114,,,
3776,11/05/21 11:01:32 AM,285.13,67.114,,,
3777,11/05/21 11:01:33 AM,284.54,67.114,,,
3778,11/05/21 11:01:34 AM,291.79,67.114,,,
3779,11/05/21 11:01:35 AM,288.16,67.114,,,
3780,11/05/21 11:01:36 AM,293.59,67.114,,,
3781,11/05/21 11:01:37 AM,293.59,67.114,,,
3782,11/05/21 11:01:38 AM,294.82,67.114,,,
3783,11/05/21 11:01:39 AM,293.59,67.158,,,
3784,11/05/21 11:01:40 AM,293.00,67.158,,,
3785,11/05/21 11:01:41 AM,289.98,67.158,,,
3786,11/05/21 11:01:42 AM,289.36,67.158,,,
3787,11/05/21 11:01:43 AM,293.59,67.158,,,
3788,11/05/21 11:01:44 AM,296.02,67.158,,,
3789,11/05/21 11:01:45 AM,297.84,67.158,,,
3790,11/05/21 11:01:46 AM,300.87,67.158,,,
3791,11/05/21 11:01:47 AM,295.41,67.158,,,
3792,11/05/21 11:01:48 AM,291.18,67.158,,,
3793,11/05/21 11:01:49 AM,288.16,67.158,,,
3794,11/05/21 11:01:50 AM,288.77,67.158,,,
3795,11/05/21 11:01:51 AM,282.72,67.158,,,
3796,11/05/21 11:01:52 AM,283.93,67.158,,,
3797,11/05/21 11:01:53 AM,286.34,67.158,,,
3798,11/05/21 11:01:54 AM,289.36,67.158,,,
3799,11/05/21 11:01:55 AM,288.16,67.158,,,
3800,11/05/21 11:01:56 AM,287.56,67.158,,,
3801,11/05/21 11:01:57 AM,286.95,67.199,,,
3802,11/05/21 11:01:58 AM,282.13,67.199,,,
3803,11/05/21 11:01:59 AM,285.13,67.199,,,
3804,11/05/21 11:02:00 AM,283.93,67.199,,,
3805,11/05/21 11:02:01 AM,282.72,67.199,,,
3806,11/05/21 11:02:02 AM,282.72,67.199,,,
3807,11/05/21 11:02:03 AM,281.52,67.199,,,
3808,11/05/21 11:02:04 AM,280.92,67.199,,,
3809,11/05/21 11:02:05 AM,277.30,67.199,,,
3810,11/05/21 11:02:06 AM,277.30,67.199,,,
3811,11/05/21 11:02:07 AM,273.09,67.242,,,
3812,11/05/21 11:02:08 AM,273.09,67.242,,,
3813,11/05/21 11:02:09 AM,271.89,67.242,,,
3814,11/05/21 11:02:10 AM,269.47,67.242,,,
3815,11/05/21 11:02:11 AM,269.47,67.242,,,
3816,11/05/21 11:02:12 AM,270.09,67.242,,,
3817,11/05/21 11:02:13 AM,271.89,67.242,,,
3818,11/05/21 11:02:14 AM,271.29,67.242,,,
3819,11/05/21 11:02:15 AM,268.88,67.242,,,
3820,11/05/21 11:02:16 AM,267.08,67.285,,,
3821,11/05/21 11:02:17 AM,263.48,67.242,,,
3822,11/05/21 11:02:18 AM,260.49,67.285,,,
3823,11/05/21 11:02:19 AM,254.50,67.285,,,
3824,11/05/21 11:02:20 AM,250.32,67.285,,,
3825,11/05/21 11:02:21 AM,246.15,67.285,,,
3826,11/05/21 11:02:22 AM,245.53,67.285,,,
3827,11/05/21 11:02:23 AM,244.94,67.329,,,
3828,11/05/21 11:02:24 AM,240.78,67.329,,,
3829,11/05/21 11:02:25 AM,242.56,67.329,,,
3830,11/05/21 11:02:26 AM,250.32,67.329,,,
3831,11/05/21 11:02:27 AM,253.31,67.329,,,
3832,11/05/21 11:02:28 AM,253.31,67.329,,,
3833,11/05/21 11:02:29 AM,255.09,67.329,,,
3834,11/05/21 11:02:30 AM,256.89,67.329,,,
3835,11/05/21 11:02:31 AM,260.49,67.329,,,
3836,11/05/21 11:02:32 AM,259.88,67.329,,,
3837,11/05/21 11:02:33 AM,261.09,67.285,,,
3838,11/05/21 11:02:34 AM,261.09,67.285,,,
3839,11/05/21 11:02:35 AM,259.29,67.285,,,
3840,11/05/21 11:02:36 AM,258.08,67.285,,,
3841,11/05/21 11:02:37 AM,256.30,67.285,,,
3842,11/05/21 11:02:38 AM,255.09,67.285,,,
3843,11/05/21 11:02:39 AM,254.50,67.285,,,
3844,11/05/21 11:02:40 AM,254.50,67.285,,,
3845,11/05/21 11:02:41 AM,258.08,67.242,,,
3846,11/05/21 11:02:42 AM,259.88,67.242,,,
3847,11/05/21 11:02:43 AM,260.49,67.242,,,
3848,11/05/21 11:02:44 AM,260.49,67.242,,,
3849,11/05/21 11:02:45 AM,259.29,67.242,,,
3850,11/05/21 11:02:46 AM,258.08,67.199,,,
3851,11/05/21 11:02:47 AM,255.69,67.199,,,
3852,11/05/21 11:02:48 AM,253.31,67.158,,,
3853,11/05/21 11:02:49 AM,253.31,67.158,,,
3854,11/05/21 11:02:50 AM,253.90,67.158,,,
3855,11/05/21 11:02:51 AM,253.90,67.158,,,
3856,11/05/21 11:02:52 AM,253.90,67.158,,,
3857,11/05/21 11:02:53 AM,255.09,67.114,,,
3858,11/05/21 11:02:54 AM,255.09,67.114,,,
3859,11/05/21 11:02:55 AM,254.50,67.114,,,
3860,11/05/21 11:02:56 AM,246.74,67.114,,,
3861,11/05/21 11:02:57 AM,243.75,67.114,,,
3862,11/05/21 11:02:58 AM,244.94,67.114,,,
3863,11/05/21 11:02:59 AM,246.74,67.114,,,
3864,11/05/21 11:03:00 AM,248.52,67.071,,,
3865,11/05/21 11:03:01 AM,249.12,67.071,,,
3866,11/05/21 11:03:02 AM,247.33,67.071,,,
3867,11/05/21 11:03:03 AM,250.92,67.071,,,
3868,11/05/21 11:03:04 AM,250.92,67.071,,,
3869,11/05/21 11:03:05 AM,251.51,67.071,,,
3870,11/05/21 11:03:06 AM,250.92,67.028,,,
3871,11/05/21 11:03:07 AM,249.71,67.028,,,
3872,11/05/21 11:03:08 AM,252.70,67.028,,,
3873,11/05/21 11:03:09 AM,252.70,67.028,,,
3874,11/05/21 11:03:10 AM,252.10,67.028,,,
3875,11/05/21 11:03:11 AM,250.32,67.028,,,
3876,11/05/21 11:03:12 AM,248.52,67.028,,,
3877,11/05/21 11:03:13 AM,246.15,66.985,,,
3878,11/05/21 11:03:14 AM,246.15,66.985,,,
3879,11/05/21 11:03:15 AM,246.15,66.985,,,
3880,11/05/21 11:03:16 AM,247.93,66.985,,,
3881,11/05/21 11:03:17 AM,250.32,66.985,,,
3882,11/05/21 11:03:18 AM,252.10,67.028,,,
3883,11/05/21 11:03:19 AM,254.50,66.985,,,
3884,11/05/21 11:03:20 AM,257.49,66.985,,,
3885,11/05/21 11:03:21 AM,262.27,66.985,,,
3886,11/05/21 11:03:22 AM,265.28,66.985,,,
3887,11/05/21 11:03:23 AM,265.28,66.985,,,
3888,11/05/21 11:03:24 AM,267.67,66.985,,,
3889,11/05/21 11:03:25 AM,264.69,66.985,,,
3890,11/05/21 11:03:26 AM,262.89,66.985,,,
3891,11/05/21 11:03:27 AM,261.68,66.985,,,
3892,11/05/21 11:03:28 AM,260.49,66.985,,,
3893,11/05/21 11:03:29 AM,259.88,66.985,,,
3894,11/05/21 11:03:30 AM,258.08,66.985,,,
3895,11/05/21 11:03:31 AM,258.69,66.985,,,
3896,11/05/21 11:03:32 AM,259.88,67.028,,,
3897,11/05/21 11:03:33 AM,259.29,66.985,,,
3898,11/05/21 11:03:34 AM,259.29,66.985,,,
3899,11/05/21 11:03:35 AM,259.88,67.028,,,
3900,11/05/21 11:03:36 AM,260.49,66.985,,,
3901,11/05/21 11:03:37 AM,262.89,67.028,,,
3902,11/05/21 11:03:38 AM,261.09,66.985,,,
3903,11/05/21 11:03:39 AM,260.49,67.028,,,
3904,11/05/21 11:03:40 AM,260.49,67.028,,,
3905,11/05/21 11:03:41 AM,262.89,67.028,,,
3906,11/05/21 11:03:42 AM,264.07,67.028,,,
3907,11/05/21 11:03:43 AM,264.07,67.028,,,
3908,11/05/21 11:03:44 AM,262.89,67.028,,,
3909,11/05/21 11:03:45 AM,259.88,67.028,,,
3910,11/05/21 11:03:46 AM,259.29,67.028,,,
3911,11/05/21 11:03:47 AM,259.29,67.028,,,
3912,11/05/21 11:03:48 AM,260.49,67.028,,,
3913,11/05/21 11:03:49 AM,259.88,67.028,,,
3914,11/05/21 11:03:50 AM,260.49,67.028,,,
3915,11/05/21 11:03:51 AM,258.69,67.028,,,
3916,11/05/21 11:03:52 AM,257.49,67.028,,,
3917,11/05/21 11:03:53 AM,256.89,67.028,,,
3918,11/05/21 11:03:54 AM,255.69,67.028,,,
3919,11/05/21 11:03:55 AM,254.50,67.028,,,
3920,11/05/21 11:03:56 AM,252.10,67.028,,,
3921,11/05/21 11:03:57 AM,252.10,67.028,,,
3922,11/05/21 11:03:58 AM,252.10,66.985,,,
3923,11/05/21 11:03:59 AM,252.70,66.985,,,
3924,11/05/21 11:04:00 AM,257.49,66.985,,,
3925,11/05/21 11:04:01 AM,258.08,66.985,,,
3926,11/05/21 11:04:02 AM,259.88,66.985,,,
3927,11/05/21 11:04:03 AM,264.07,66.985,,,
3928,11/05/21 11:04:04 AM,268.88,66.985,,,
3929,11/05/21 11:04:05 AM,269.47,66.985,,,
3930,11/05/21 11:04:06 AM,267.08,66.985,,,
3931,11/05/21 11:04:07 AM,267.67,66.985,,,
3932,11/05/21 11:04:08 AM,268.88,66.985,,,
3933,11/05/21 11:04:09 AM,269.47,66.985,,,
3934,11/05/21 11:04:10 AM,271.29,66.985,,,
3935,11/05/21 11:04:11 AM,271.89,66.985,,,
3936,11/05/21 11:04:12 AM,268.29,66.985,,,
3937,11/05/21 11:04:13 AM,265.28,66.985,,,
3938,11/05/21 11:04:14 AM,261.68,66.985,,,
3939,11/05/21 11:04:15 AM,256.89,66.985,,,
3940,11/05/21 11:04:16 AM,255.69,66.985,,,
3941,11/05/21 11:04:17 AM,259.29,67.028,,,
3942,11/05/21 11:04:18 AM,262.89,67.028,,,
3943,11/05/21 11:04:19 AM,265.28,67.028,,,
3944,11/05/21 11:04:20 AM,269.47,67.028,,,
3945,11/05/21 11:04:21 AM,270.68,67.028,,,
3946,11/05/21 11:04:22 AM,275.50,67.028,,,
3947,11/05/21 11:04:23 AM,275.50,67.028,,,
3948,11/05/21 11:04:24 AM,273.69,66.985,,,
3949,11/05/21 11:04:25 AM,271.29,67.028,,,
3950,11/05/21 11:04:26 AM,271.29,66.985,,,
3951,11/05/21 11:04:27 AM,270.68,66.985,,,
3952,11/05/21 11:04:28 AM,270.09,66.985,,,
3953,11/05/21 11:04:29 AM,270.09,66.985,,,
3954,11/05/21 11:04:30 AM,267.67,66.985,,,
3955,11/05/21 11:04:31 AM,267.08,66.985,,,
3956,11/05/21 11:04:32 AM,266.49,66.985,,,
3957,11/05/21 11:04:33 AM,265.87,66.985,,,
3958,11/05/21 11:04:34 AM,264.69,66.985,,,
3959,11/05/21 11:04:35 AM,262.89,66.985,,,
3960,11/05/21 11:04:36 AM,262.89,66.985,,,
3961,11/05/21 11:04:37 AM,261.09,66.985,,,
3962,11/05/21 11:04:38 AM,260.49,66.985,,,
3963,11/05/21 11:04:39 AM,256.30,66.985,,,
3964,11/05/21 11:04:40 AM,253.90,66.985,,,
3965,11/05/21 11:04:41 AM,252.70,66.985,,,
3966,11/05/21 11:04:42 AM,250.32,66.985,,,
3967,11/05/21 11:04:43 AM,249.12,66.985,,,
3968,11/05/21 11:04:44 AM,246.74,66.985,,,
3969,11/05/21 11:04:45 AM,244.94,66.985,,,
3970,11/05/21 11:04:46 AM,243.16,66.985,,,
3971,11/05/21 11:04:47 AM,243.16,66.985,,,
3972,11/05/21 11:04:48 AM,244.94,66.985,,,
3973,11/05/21 11:04:49 AM,246.15,66.985,,,
3974,11/05/21 11:04:50 AM,245.53,66.985,,,
3975,11/05/21 11:04:51 AM,247.93,66.943,,,
3976,11/05/21 11:04:52 AM,250.92,66.943,,,
3977,11/05/21 11:04:53 AM,254.50,66.943,,,
3978,11/05/21 11:04:54 AM,258.69,66.943,,,
3979,11/05/21 11:04:55 AM,261.68,66.900,,,
3980,11/05/21 11:04:56 AM,264.69,66.900,,,
3981,11/05/21 11:04:57 AM,263.48,66.900,,,
3982,11/05/21 11:04:58 AM,257.49,66.900,,,
3983,11/05/21 11:04:59 AM,253.90,66.900,,,
3984,11/05/21 11:05:00 AM,243.16,66.900,,,
3985,11/05/21 11:05:01 AM,238.39,66.900,,,
3986,11/05/21 11:05:02 AM,240.78,66.943,,,
3987,11/05/21 11:05:03 AM,239.59,66.943,,,
3988,11/05/21 11:05:04 AM,243.16,66.943,,,
3989,11/05/21 11:05:05 AM,243.75,66.943,,,
3990,11/05/21 11:05:06 AM,243.16,66.943,,,
3991,11/05/21 11:05:07 AM,243.16,66.900,,,
3992,11/05/21 11:05:08 AM,241.97,66.900,,,
3993,11/05/21 11:05:09 AM,241.38,66.900,,,
3994,11/05/21 11:05:10 AM,240.19,66.900,,,
3995,11/05/21 11:05:11 AM,240.19,66.857,,,
3996,11/05/21 11:05:12 AM,240.19,66.857,,,
3997,11/05/21 11:05:13 AM,238.98,66.857,,,
3998,11/05/21 11:05:14 AM,231.85,66.857,,,
3999,11/05/21 11:05:15 AM,225.34,66.857,,,
4000,11/05/21 11:05:16 AM,228.88,66.857,,,
4001,11/05/21 11:05:17 AM,233.64,66.814,,,
4002,11/05/21 11:05:18 AM,234.23,66.814,,,
4003,11/05/21 11:05:19 AM,232.45,66.814,,,
4004,11/05/21 11:05:20 AM,233.04,66.814,,,
4005,11/05/21 11:05:21 AM,232.45,66.814,,,
4006,11/05/21 11:05:22 AM,233.64,66.814,,,
4007,11/05/21 11:05:23 AM,239.59,66.814,,,
4008,11/05/21 11:05:24 AM,245.53,66.814,,,
4009,11/05/21 11:05:25 AM,244.35,66.772,,,
4010,11/05/21 11:05:26 AM,246.15,66.814,,,
4011,11/05/21 11:05:27 AM,246.15,66.772,,,
4012,11/05/21 11:05:28 AM,244.94,66.772,,,
