"Plot Title: "
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Started (LGR S/N: 2247374)","Button Down (LGR S/N: 2247374)","Button Up (LGR S/N: 2247374)","Host Connected (LGR S/N: 2247374)","Stopped (LGR S/N: 2247374)","End Of File (LGR S/N: 2247374)"
3902,06/27/20 12:30:47 PM,207.95,,,,,,
3903,06/27/20 12:30:48 PM,215.05,,,,,,
3904,06/27/20 12:30:49 PM,208.97,,,,,,
3905,06/27/20 12:30:50 PM,205.58,,,,,,
3906,06/27/20 12:30:51 PM,201.52,,,,,,
3907,06/27/20 12:30:52 PM,198.81,,,,,,
3908,06/27/20 12:30:53 PM,204.57,,,,,,
3909,06/27/20 12:30:54 PM,203.55,,,,,,
3910,06/27/20 12:30:55 PM,202.20,,,,,,
3911,06/27/20 12:30:56 PM,201.18,,,,,,
3912,06/27/20 12:30:57 PM,200.16,,,,,,
3913,06/27/20 12:30:58 PM,200.50,,,,,,
3914,06/27/20 12:30:59 PM,204.91,,,,,,
3915,06/27/20 12:31:00 PM,214.72,,,,,,
3916,06/27/20 12:31:01 PM,215.39,,,,,,
3917,06/27/20 12:31:02 PM,215.39,,,,,,
3918,06/27/20 12:31:03 PM,213.03,,,,,,
3919,06/27/20 12:31:04 PM,211.00,,,,,,
3920,06/27/20 12:31:05 PM,208.29,,,,,,
3921,06/27/20 12:31:06 PM,205.58,,,,,,
3922,06/27/20 12:31:07 PM,205.58,,,,,,
3923,06/27/20 12:31:08 PM,201.86,,,,,,
3924,06/27/20 12:31:09 PM,201.18,,,,,,
3925,06/27/20 12:31:10 PM,199.15,,,,,,
3926,06/27/20 12:31:11 PM,201.52,,,,,,
3927,06/27/20 12:31:12 PM,203.55,,,,,,
3928,06/27/20 12:31:13 PM,201.52,,,,,,
3929,06/27/20 12:31:14 PM,208.29,,,,,,
3930,06/27/20 12:31:15 PM,204.23,,,,,,
3931,06/27/20 12:31:16 PM,201.18,,,,,,
3932,06/27/20 12:31:17 PM,198.47,,,,,,
3933,06/27/20 12:31:18 PM,197.79,,,,,,
3934,06/27/20 12:31:19 PM,197.45,,,,,,
3935,06/27/20 12:31:20 PM,196.09,,,,,,
3936,06/27/20 12:31:21 PM,195.08,,,,,,
3937,06/27/20 12:31:22 PM,196.77,,,,,,
3938,06/27/20 12:31:23 PM,195.08,,,,,,
3939,06/27/20 12:31:24 PM,193.38,,,,,,
3940,06/27/20 12:31:25 PM,192.02,,,,,,
3941,06/27/20 12:31:26 PM,189.99,,,,,,
3942,06/27/20 12:31:27 PM,189.99,,,,,,
3943,06/27/20 12:31:28 PM,190.67,,,,,,
3944,06/27/20 12:31:29 PM,198.81,,,,,,
3945,06/27/20 12:31:30 PM,198.47,,,,,,
3946,06/27/20 12:31:31 PM,196.09,,,,,,
3947,06/27/20 12:31:32 PM,194.40,,,,,,
3948,06/27/20 12:31:33 PM,191.01,,,,,,
3949,06/27/20 12:31:34 PM,192.02,,,,,,
3950,06/27/20 12:31:35 PM,198.13,,,,,,
3951,06/27/20 12:31:36 PM,194.40,,,,,,
3952,06/27/20 12:31:37 PM,192.02,,,,,,
3953,06/27/20 12:31:38 PM,191.69,,,,,,
3954,06/27/20 12:31:39 PM,189.31,,,,,,
3955,06/27/20 12:31:40 PM,193.72,,,,,,
3956,06/27/20 12:31:41 PM,193.04,,,,,,
3957,06/27/20 12:31:42 PM,199.49,,,,,,
3958,06/27/20 12:31:43 PM,200.16,,,,,,
3959,06/27/20 12:31:44 PM,201.86,,,,,,
3960,06/27/20 12:31:45 PM,200.84,,,,,,
3961,06/27/20 12:31:46 PM,200.16,,,,,,
3962,06/27/20 12:31:47 PM,198.13,,,,,,
3963,06/27/20 12:31:48 PM,199.49,,,,,,
3964,06/27/20 12:31:49 PM,202.54,,,,,,
3965,06/27/20 12:31:50 PM,200.50,,,,,,
3966,06/27/20 12:31:51 PM,198.47,,,,,,
3967,06/27/20 12:31:52 PM,201.86,,,,,,
3968,06/27/20 12:31:53 PM,198.81,,,,,,
3969,06/27/20 12:31:54 PM,198.81,,,,,,
3970,06/27/20 12:31:55 PM,205.24,,,,,,
3971,06/27/20 12:31:56 PM,214.04,,,,,,
3972,06/27/20 12:31:57 PM,219.11,,,,,,
3973,06/27/20 12:31:58 PM,215.73,,,,,,
3974,06/27/20 12:31:59 PM,230.89,,,,,,
3975,06/27/20 12:32:00 PM,222.81,,,,,,
3976,06/27/20 12:32:01 PM,216.40,,,,,,
3977,06/27/20 12:32:02 PM,212.69,,,,,,
3978,06/27/20 12:32:03 PM,218.43,,,,,,
3979,06/27/20 12:32:04 PM,222.48,,,,,,
3980,06/27/20 12:32:05 PM,216.74,,,,,,
3981,06/27/20 12:32:06 PM,216.74,,,,,,
3982,06/27/20 12:32:07 PM,212.69,,,,,,
3983,06/27/20 12:32:08 PM,209.64,,,,,,
3984,06/27/20 12:32:09 PM,207.61,,,,,,
3985,06/27/20 12:32:10 PM,206.60,,,,,,
3986,06/27/20 12:32:11 PM,204.23,,,,,,
3987,06/27/20 12:32:12 PM,203.21,,,,,,
3988,06/27/20 12:32:13 PM,206.60,,,,,,
3989,06/27/20 12:32:14 PM,207.28,,,,,,
3990,06/27/20 12:32:15 PM,209.64,,,,,,
3991,06/27/20 12:32:16 PM,209.98,,,,,,
3992,06/27/20 12:32:17 PM,205.92,,,,,,
3993,06/27/20 12:32:18 PM,206.60,,,,,,
3994,06/27/20 12:32:19 PM,213.36,,,,,,
3995,06/27/20 12:32:20 PM,215.73,,,,,,
3996,06/27/20 12:32:21 PM,218.77,,,,,,
3997,06/27/20 12:32:22 PM,215.73,,,,,,
3998,06/27/20 12:32:23 PM,224.50,,,,,,
3999,06/27/20 12:32:24 PM,221.47,,,,,,
4000,06/27/20 12:32:25 PM,217.76,,,,,,
4001,06/27/20 12:32:26 PM,214.04,,,,,,
4002,06/27/20 12:32:27 PM,218.09,,,,,,
4003,06/27/20 12:32:28 PM,215.73,,,,,,
4004,06/27/20 12:32:29 PM,218.09,,,,,,
4005,06/27/20 12:32:30 PM,220.79,,,,,,
4006,06/27/20 12:32:31 PM,218.77,,,,,,
4007,06/27/20 12:32:32 PM,218.43,,,,,,
4008,06/27/20 12:32:33 PM,220.45,,,,,,
4009,06/27/20 12:32:34 PM,221.80,,,,,,
4010,06/27/20 12:32:35 PM,226.52,,,,,,
4011,06/27/20 12:32:36 PM,225.51,,,,,,
4012,06/27/20 12:32:37 PM,220.79,,,,,,
4013,06/27/20 12:32:38 PM,220.45,,,,,,
4014,06/27/20 12:32:39 PM,217.08,,,,,,
4015,06/27/20 12:32:40 PM,214.04,,,,,,
4016,06/27/20 12:32:41 PM,213.70,,,,,,
4017,06/27/20 12:32:42 PM,215.73,,,,,,
4018,06/27/20 12:32:43 PM,212.35,,,,,,
4019,06/27/20 12:32:44 PM,212.69,,,,,,
4020,06/27/20 12:32:45 PM,210.66,,,,,,
4021,06/27/20 12:32:46 PM,210.32,,,,,,
4022,06/27/20 12:32:47 PM,207.95,,,,,,
4023,06/27/20 12:32:48 PM,204.91,,,,,,
4024,06/27/20 12:32:49 PM,208.63,,,,,,
4025,06/27/20 12:32:50 PM,206.94,,,,,,
4026,06/27/20 12:32:51 PM,206.26,,,,,,
4027,06/27/20 12:32:52 PM,205.58,,,,,,
4028,06/27/20 12:32:53 PM,203.89,,,,,,
4029,06/27/20 12:32:54 PM,202.54,,,,,,
4030,06/27/20 12:32:55 PM,199.82,,,,,,
4031,06/27/20 12:32:56 PM,198.81,,,,,,
4032,06/27/20 12:32:57 PM,199.15,,,,,,
4033,06/27/20 12:32:58 PM,196.43,,,,,,
4034,06/27/20 12:32:59 PM,196.77,,,,,,
4035,06/27/20 12:33:00 PM,200.84,,,,,,
4036,06/27/20 12:33:01 PM,206.60,,,,,,
4037,06/27/20 12:33:02 PM,209.31,,,,,,
4038,06/27/20 12:33:03 PM,210.32,,,,,,
4039,06/27/20 12:33:04 PM,210.32,,,,,,
4040,06/27/20 12:33:05 PM,216.40,,,,,,
4041,06/27/20 12:33:06 PM,211.00,,,,,,
4042,06/27/20 12:33:07 PM,206.60,,,,,,
4043,06/27/20 12:33:08 PM,205.58,,,,,,
4044,06/27/20 12:33:09 PM,204.23,,,,,,
4045,06/27/20 12:33:10 PM,202.87,,,,,,
4046,06/27/20 12:33:11 PM,201.52,,,,,,
4047,06/27/20 12:33:12 PM,200.16,,,,,,
4048,06/27/20 12:33:13 PM,197.79,,,,,,
4049,06/27/20 12:33:14 PM,195.76,,,,,,
4050,06/27/20 12:33:15 PM,195.76,,,,,,
4051,06/27/20 12:33:16 PM,194.06,,,,,,
4052,06/27/20 12:33:17 PM,193.38,,,,,,
4053,06/27/20 12:33:18 PM,192.02,,,,,,
4054,06/27/20 12:33:19 PM,191.69,,,,,,
4055,06/27/20 12:33:20 PM,192.70,,,,,,
4056,06/27/20 12:33:21 PM,197.11,,,,,,
4057,06/27/20 12:33:22 PM,196.09,,,,,,
4058,06/27/20 12:33:23 PM,198.81,,,,,,
4059,06/27/20 12:33:24 PM,198.13,,,,,,
4060,06/27/20 12:33:25 PM,195.76,,,,,,
4061,06/27/20 12:33:26 PM,195.76,,,,,,
4062,06/27/20 12:33:27 PM,197.11,,,,,,
4063,06/27/20 12:33:28 PM,194.74,,,,,,
4064,06/27/20 12:33:29 PM,192.02,,,,,,
4065,06/27/20 12:33:30 PM,192.02,,,,,,
4066,06/27/20 12:33:31 PM,196.43,,,,,,
4067,06/27/20 12:33:32 PM,198.81,,,,,,
4068,06/27/20 12:33:33 PM,197.45,,,,,,
4069,06/27/20 12:33:34 PM,195.42,,,,,,
4070,06/27/20 12:33:35 PM,201.18,,,,,,
4071,06/27/20 12:33:36 PM,204.91,,,,,,
4072,06/27/20 12:33:37 PM,204.23,,,,,,
4073,06/27/20 12:33:38 PM,202.54,,,,,,
4074,06/27/20 12:33:39 PM,202.87,,,,,,
4075,06/27/20 12:33:40 PM,202.20,,,,,,
4076,06/27/20 12:33:41 PM,198.81,,,,,,
4077,06/27/20 12:33:42 PM,198.13,,,,,,
4078,06/27/20 12:33:43 PM,194.74,,,,,,
4079,06/27/20 12:33:44 PM,196.09,,,,,,
4080,06/27/20 12:33:45 PM,197.11,,,,,,
4081,06/27/20 12:33:46 PM,204.91,,,,,,
4082,06/27/20 12:33:47 PM,199.15,,,,,,
4083,06/27/20 12:33:48 PM,197.45,,,,,,
4084,06/27/20 12:33:49 PM,195.42,,,,,,
4085,06/27/20 12:33:50 PM,194.06,,,,,,
4086,06/27/20 12:33:51 PM,200.84,,,,,,
4087,06/27/20 12:33:52 PM,197.45,,,,,,
4088,06/27/20 12:33:53 PM,199.82,,,,,,
4089,06/27/20 12:33:54 PM,196.77,,,,,,
4090,06/27/20 12:33:55 PM,212.35,,,,,,
4091,06/27/20 12:33:56 PM,218.43,,,,,,
4092,06/27/20 12:33:57 PM,219.11,,,,,,
4093,06/27/20 12:33:58 PM,228.87,,,,,,
4094,06/27/20 12:33:59 PM,231.56,,,,,,
4095,06/27/20 12:34:00 PM,232.91,,,,,,
4096,06/27/20 12:34:01 PM,227.19,,,,,,
4097,06/27/20 12:34:02 PM,223.49,,,,,,
4098,06/27/20 12:34:03 PM,221.47,,,,,,
4099,06/27/20 12:34:04 PM,216.74,,,,,,
4100,06/27/20 12:34:05 PM,217.42,,,,,,
4101,06/27/20 12:34:06 PM,219.44,,,,,,
4102,06/27/20 12:34:07 PM,215.39,,,,,,
4103,06/27/20 12:34:08 PM,213.70,,,,,,
4104,06/27/20 12:34:09 PM,212.01,,,,,,
4105,06/27/20 12:34:10 PM,210.66,,,,,,
4106,06/27/20 12:34:11 PM,212.35,,,,,,
4107,06/27/20 12:34:12 PM,212.69,,,,,,
4108,06/27/20 12:34:13 PM,211.67,,,,,,
4109,06/27/20 12:34:14 PM,209.31,,,,,,
4110,06/27/20 12:34:15 PM,211.34,,,,,,
4111,06/27/20 12:34:16 PM,209.31,,,,,,
4112,06/27/20 12:34:17 PM,207.28,,,,,,
4113,06/27/20 12:34:18 PM,206.26,,,,,,
4114,06/27/20 12:34:19 PM,204.23,,,,,,
4115,06/27/20 12:34:20 PM,204.57,,,,,,
4116,06/27/20 12:34:21 PM,201.52,,,,,,
4117,06/27/20 12:34:22 PM,201.52,,,,,,
4118,06/27/20 12:34:23 PM,199.49,,,,,,
4119,06/27/20 12:34:24 PM,200.50,,,,,,
4120,06/27/20 12:34:25 PM,209.31,,,,,,
4121,06/27/20 12:34:26 PM,207.95,,,,,,
4122,06/27/20 12:34:27 PM,217.42,,,,,,
4123,06/27/20 12:34:28 PM,212.35,,,,,,
4124,06/27/20 12:34:29 PM,205.58,,,,,,
4125,06/27/20 12:34:30 PM,204.57,,,,,,
4126,06/27/20 12:34:31 PM,203.55,,,,,,
4127,06/27/20 12:34:32 PM,209.64,,,,,,
4128,06/27/20 12:34:33 PM,210.32,,,,,,
4129,06/27/20 12:34:34 PM,216.40,,,,,,
4130,06/27/20 12:34:35 PM,219.11,,,,,,
4131,06/27/20 12:34:36 PM,213.70,,,,,,
4132,06/27/20 12:34:37 PM,209.64,,,,,,
4133,06/27/20 12:34:38 PM,208.29,,,,,,
4134,06/27/20 12:34:39 PM,203.21,,,,,,
4135,06/27/20 12:34:40 PM,203.55,,,,,,
4136,06/27/20 12:34:41 PM,202.20,,,,,,
4137,06/27/20 12:34:42 PM,216.07,,,,,,
4138,06/27/20 12:34:43 PM,221.13,,,,,,
4139,06/27/20 12:34:44 PM,225.85,,,,,,
4140,06/27/20 12:34:45 PM,219.78,,,,,,
4141,06/27/20 12:34:46 PM,216.07,,,,,,
4142,06/27/20 12:34:47 PM,213.36,,,,,,
4143,06/27/20 12:34:48 PM,219.11,,,,,,
4144,06/27/20 12:34:49 PM,214.04,,,,,,
4145,06/27/20 12:34:50 PM,218.43,,,,,,
4146,06/27/20 12:34:51 PM,213.36,,,,,,
4147,06/27/20 12:34:52 PM,221.13,,,,,,
4148,06/27/20 12:34:53 PM,221.47,,,,,,
4149,06/27/20 12:34:54 PM,216.07,,,,,,
4150,06/27/20 12:34:55 PM,212.35,,,,,,
4151,06/27/20 12:34:56 PM,220.12,,,,,,
4152,06/27/20 12:34:57 PM,218.77,,,,,,
4153,06/27/20 12:34:58 PM,215.39,,,,,,
4154,06/27/20 12:34:59 PM,213.36,,,,,,
4155,06/27/20 12:35:00 PM,213.70,,,,,,
4156,06/27/20 12:35:01 PM,209.98,,,,,,
4157,06/27/20 12:35:02 PM,209.98,,,,,,
4158,06/27/20 12:35:03 PM,209.64,,,,,,
4159,06/27/20 12:35:04 PM,212.35,,,,,,
4160,06/27/20 12:35:05 PM,209.98,,,,,,
4161,06/27/20 12:35:06 PM,206.60,,,,,,
4162,06/27/20 12:35:07 PM,203.21,,,,,,
4163,06/27/20 12:35:08 PM,204.57,,,,,,
4164,06/27/20 12:35:09 PM,214.04,,,,,,
4165,06/27/20 12:35:10 PM,214.72,,,,,,
4166,06/27/20 12:35:11 PM,221.47,,,,,,
4167,06/27/20 12:35:12 PM,218.09,,,,,,
4168,06/27/20 12:35:13 PM,219.11,,,,,,
4169,06/27/20 12:35:14 PM,213.70,,,,,,
4170,06/27/20 12:35:15 PM,213.36,,,,,,
4171,06/27/20 12:35:16 PM,217.76,,,,,,
4172,06/27/20 12:35:17 PM,215.39,,,,,,
4173,06/27/20 12:35:18 PM,208.97,,,,,,
4174,06/27/20 12:35:19 PM,217.76,,,,,,
4175,06/27/20 12:35:20 PM,219.78,,,,,,
4176,06/27/20 12:35:21 PM,218.77,,,,,,
4177,06/27/20 12:35:22 PM,226.86,,,,,,
4178,06/27/20 12:35:23 PM,231.56,,,,,,
4179,06/27/20 12:35:24 PM,226.52,,,,,,
4180,06/27/20 12:35:25 PM,224.16,,,,,,
4181,06/27/20 12:35:26 PM,223.49,,,,,,
4182,06/27/20 12:35:27 PM,218.09,,,,,,
4183,06/27/20 12:35:28 PM,215.73,,,,,,
4184,06/27/20 12:35:29 PM,214.38,,,,,,
4185,06/27/20 12:35:30 PM,213.03,,,,,,
4186,06/27/20 12:35:31 PM,210.32,,,,,,
4187,06/27/20 12:35:32 PM,217.08,,,,,,
4188,06/27/20 12:35:33 PM,216.74,,,,,,
4189,06/27/20 12:35:34 PM,230.89,,,,,,
4190,06/27/20 12:35:35 PM,232.57,,,,,,
4191,06/27/20 12:35:36 PM,236.60,,,,,,
4192,06/27/20 12:35:37 PM,233.24,,,,,,
4193,06/27/20 12:35:38 PM,236.60,,,,,,
4194,06/27/20 12:35:39 PM,232.24,,,,,,
4195,06/27/20 12:35:40 PM,235.59,,,,,,
4196,06/27/20 12:35:41 PM,238.61,,,,,,
4197,06/27/20 12:35:42 PM,231.56,,,,,,
4198,06/27/20 12:35:43 PM,231.90,,,,,,
4199,06/27/20 12:35:44 PM,241.29,,,,,,
4200,06/27/20 12:35:45 PM,234.25,,,,,,
4201,06/27/20 12:35:46 PM,228.87,,,,,,
4202,06/27/20 12:35:47 PM,228.54,,,,,,
4203,06/27/20 12:35:48 PM,223.83,,,,,,
4204,06/27/20 12:35:49 PM,218.77,,,,,,
4205,06/27/20 12:35:50 PM,219.78,,,,,,
4206,06/27/20 12:35:51 PM,229.88,,,,,,
4207,06/27/20 12:35:52 PM,228.54,,,,,,
4208,06/27/20 12:35:53 PM,227.53,,,,,,
4209,06/27/20 12:35:54 PM,231.56,,,,,,
4210,06/27/20 12:35:55 PM,233.24,,,,,,
4211,06/27/20 12:35:56 PM,232.57,,,,,,
4212,06/27/20 12:35:57 PM,235.59,,,,,,
4213,06/27/20 12:35:58 PM,231.56,,,,,,
4214,06/27/20 12:35:59 PM,227.19,,,,,,
4215,06/27/20 12:36:00 PM,223.49,,,,,,
4216,06/27/20 12:36:01 PM,228.87,,,,,,
4217,06/27/20 12:36:02 PM,234.25,,,,,,
4218,06/27/20 12:36:03 PM,236.60,,,,,,
4219,06/27/20 12:36:04 PM,236.93,,,,,,
4220,06/27/20 12:36:05 PM,234.25,,,,,,
4221,06/27/20 12:36:06 PM,234.59,,,,,,
4222,06/27/20 12:36:07 PM,231.56,,,,,,
4223,06/27/20 12:36:08 PM,229.55,,,,,,
4224,06/27/20 12:36:09 PM,228.54,,,,,,
4225,06/27/20 12:36:10 PM,225.85,,,,,,
4226,06/27/20 12:36:11 PM,223.15,,,,,,
4227,06/27/20 12:36:12 PM,232.91,,,,,,
4228,06/27/20 12:36:13 PM,234.92,,,,,,
4229,06/27/20 12:36:14 PM,231.23,,,,,,
4230,06/27/20 12:36:15 PM,228.54,,,,,,
4231,06/27/20 12:36:16 PM,225.51,,,,,,
4232,06/27/20 12:36:17 PM,227.87,,,,,,
4233,06/27/20 12:36:18 PM,229.55,,,,,,
4234,06/27/20 12:36:19 PM,227.53,,,,,,
4235,06/27/20 12:36:20 PM,231.90,,,,,,
4236,06/27/20 12:36:21 PM,230.56,,,,,,
4237,06/27/20 12:36:22 PM,224.84,,,,,,
4238,06/27/20 12:36:23 PM,223.49,,,,,,
4239,06/27/20 12:36:24 PM,224.16,,,,,,
4240,06/27/20 12:36:25 PM,221.80,,,,,,
4241,06/27/20 12:36:26 PM,220.79,,,,,,
4242,06/27/20 12:36:27 PM,231.56,,,,,,
4243,06/27/20 12:36:28 PM,228.87,,,,,,
4244,06/27/20 12:36:29 PM,224.84,,,,,,
4245,06/27/20 12:36:30 PM,222.14,,,,,,
4246,06/27/20 12:36:31 PM,226.86,,,,,,
4247,06/27/20 12:36:32 PM,221.47,,,,,,
4248,06/27/20 12:36:33 PM,219.78,,,,,,
4249,06/27/20 12:36:34 PM,217.76,,,,,,
4250,06/27/20 12:36:35 PM,218.09,,,,,,
4251,06/27/20 12:36:36 PM,227.19,,,,,,
4252,06/27/20 12:36:37 PM,225.17,,,,,,
4253,06/27/20 12:36:38 PM,223.49,,,,,,
4254,06/27/20 12:36:39 PM,215.05,,,,,,
4255,06/27/20 12:36:40 PM,212.01,,,,,,
4256,06/27/20 12:36:41 PM,210.66,,,,,,
4257,06/27/20 12:36:42 PM,213.36,,,,,,
4258,06/27/20 12:36:43 PM,218.77,,,,,,
4259,06/27/20 12:36:44 PM,222.14,,,,,,
4260,06/27/20 12:36:45 PM,220.45,,,,,,
4261,06/27/20 12:36:46 PM,217.08,,,,,,
4262,06/27/20 12:36:47 PM,229.55,,,,,,
4263,06/27/20 12:36:48 PM,226.86,,,,,,
4264,06/27/20 12:36:49 PM,228.20,,,,,,
4265,06/27/20 12:36:50 PM,223.49,,,,,,
4266,06/27/20 12:36:51 PM,219.44,,,,,,
4267,06/27/20 12:36:52 PM,214.72,,,,,,
4268,06/27/20 12:36:53 PM,213.03,,,,,,
4269,06/27/20 12:36:54 PM,212.35,,,,,,
4270,06/27/20 12:36:55 PM,221.80,,,,,,
4271,06/27/20 12:36:56 PM,217.76,,,,,,
4272,06/27/20 12:36:57 PM,214.04,,,,,,
4273,06/27/20 12:36:58 PM,212.01,,,,,,
4274,06/27/20 12:36:59 PM,211.67,,,,,,
4275,06/27/20 12:37:00 PM,210.66,,,,,,
4276,06/27/20 12:37:01 PM,212.35,,,,,,
4277,06/27/20 12:37:02 PM,224.16,,,,,,
4278,06/27/20 12:37:03 PM,226.86,,,,,,
4279,06/27/20 12:37:04 PM,225.85,,,,,,
4280,06/27/20 12:37:05 PM,223.15,,,,,,
4281,06/27/20 12:37:06 PM,221.80,,,,,,
4282,06/27/20 12:37:07 PM,222.14,,,,,,
4283,06/27/20 12:37:08 PM,223.49,,,,,,
4284,06/27/20 12:37:09 PM,219.78,,,,,,
4285,06/27/20 12:37:10 PM,217.08,,,,,,
4286,06/27/20 12:37:11 PM,217.08,,,,,,
4287,06/27/20 12:37:12 PM,232.91,,,,,,
4288,06/27/20 12:37:13 PM,233.58,,,,,,
4289,06/27/20 12:37:14 PM,231.90,,,,,,
4290,06/27/20 12:37:15 PM,227.87,,,,,,
4291,06/27/20 12:37:16 PM,224.16,,,,,,
4292,06/27/20 12:37:17 PM,221.80,,,,,,
4293,06/27/20 12:37:18 PM,218.77,,,,,,
4294,06/27/20 12:37:19 PM,214.72,,,,,,
4295,06/27/20 12:37:20 PM,215.39,,,,,,
4296,06/27/20 12:37:21 PM,215.05,,,,,,
4297,06/27/20 12:37:22 PM,218.09,,,,,,
4298,06/27/20 12:37:23 PM,221.47,,,,,,
4299,06/27/20 12:37:24 PM,218.77,,,,,,
4300,06/27/20 12:37:25 PM,223.15,,,,,,
4301,06/27/20 12:37:26 PM,231.23,,,,,,
4302,06/27/20 12:37:27 PM,234.92,,,,,,
4303,06/27/20 12:37:28 PM,231.90,,,,,,
4304,06/27/20 12:37:29 PM,233.58,,,,,,
4305,06/27/20 12:37:30 PM,230.22,,,,,,
4306,06/27/20 12:37:31 PM,228.20,,,,,,
4307,06/27/20 12:37:32 PM,225.17,,,,,,
4308,06/27/20 12:37:33 PM,227.87,,,,,,
4309,06/27/20 12:37:34 PM,240.62,,,,,,
4310,06/27/20 12:37:35 PM,235.26,,,,,,
4311,06/27/20 12:37:36 PM,233.58,,,,,,
4312,06/27/20 12:37:37 PM,237.27,,,,,,
4313,06/27/20 12:37:38 PM,238.61,,,,,,
4314,06/27/20 12:37:39 PM,233.91,,,,,,
4315,06/27/20 12:37:40 PM,233.91,,,,,,
4316,06/27/20 12:37:41 PM,236.26,,,,,,
4317,06/27/20 12:37:42 PM,235.26,,,,,,
4318,06/27/20 12:37:43 PM,230.89,,,,,,
4319,06/27/20 12:37:44 PM,228.20,,,,,,
4320,06/27/20 12:37:45 PM,227.19,,,,,,
4321,06/27/20 12:37:46 PM,223.49,,,,,,
4322,06/27/20 12:37:47 PM,224.50,,,,,,
4323,06/27/20 12:37:48 PM,237.60,,,,,,
4324,06/27/20 12:37:49 PM,230.56,,,,,,
4325,06/27/20 12:37:50 PM,225.85,,,,,,
4326,06/27/20 12:37:51 PM,226.18,,,,,,
4327,06/27/20 12:37:52 PM,221.13,,,,,,
4328,06/27/20 12:37:53 PM,219.44,,,,,,
4329,06/27/20 12:37:54 PM,225.17,,,,,,
4330,06/27/20 12:37:55 PM,221.80,,,,,,
4331,06/27/20 12:37:56 PM,219.78,,,,,,
4332,06/27/20 12:37:57 PM,218.43,,,,,,
4333,06/27/20 12:37:58 PM,218.77,,,,,,
4334,06/27/20 12:37:59 PM,222.81,,,,,,
4335,06/27/20 12:38:00 PM,221.47,,,,,,
4336,06/27/20 12:38:01 PM,221.13,,,,,,
4337,06/27/20 12:38:02 PM,220.45,,,,,,
4338,06/27/20 12:38:03 PM,226.52,,,,,,
4339,06/27/20 12:38:04 PM,230.22,,,,,,
4340,06/27/20 12:38:05 PM,227.53,,,,,,
4341,06/27/20 12:38:06 PM,227.19,,,,,,
4342,06/27/20 12:38:07 PM,223.49,,,,,,
4343,06/27/20 12:38:08 PM,221.13,,,,,,
4344,06/27/20 12:38:09 PM,221.47,,,,,,
4345,06/27/20 12:38:10 PM,216.07,,,,,,
4346,06/27/20 12:38:11 PM,215.05,,,,,,
4347,06/27/20 12:38:12 PM,212.35,,,,,,
4348,06/27/20 12:38:13 PM,211.00,,,,,,
4349,06/27/20 12:38:14 PM,210.32,,,,,,
4350,06/27/20 12:38:15 PM,208.97,,,,,,
4351,06/27/20 12:38:16 PM,208.29,,,,,,
4352,06/27/20 12:38:17 PM,206.60,,,,,,
4353,06/27/20 12:38:18 PM,206.26,,,,,,
4354,06/27/20 12:38:19 PM,205.58,,,,,,
4355,06/27/20 12:38:20 PM,204.23,,,,,,
4356,06/27/20 12:38:21 PM,203.21,,,,,,
4357,06/27/20 12:38:22 PM,202.54,,,,,,
4358,06/27/20 12:38:23 PM,202.20,,,,,,
4359,06/27/20 12:38:24 PM,203.89,,,,,,
4360,06/27/20 12:38:25 PM,210.32,,,,,,
4361,06/27/20 12:38:26 PM,213.03,,,,,,
4362,06/27/20 12:38:27 PM,212.35,,,,,,
4363,06/27/20 12:38:28 PM,215.05,,,,,,
4364,06/27/20 12:38:29 PM,223.49,,,,,,
4365,06/27/20 12:38:30 PM,219.78,,,,,,
4366,06/27/20 12:38:31 PM,216.74,,,,,,
4367,06/27/20 12:38:32 PM,213.36,,,,,,
4368,06/27/20 12:38:33 PM,209.98,,,,,,
4369,06/27/20 12:38:34 PM,208.63,,,,,,
4370,06/27/20 12:38:35 PM,212.35,,,,,,
4371,06/27/20 12:38:36 PM,219.11,,,,,,
4372,06/27/20 12:38:37 PM,218.43,,,,,,
4373,06/27/20 12:38:38 PM,232.24,,,,,,
4374,06/27/20 12:38:39 PM,234.92,,,,,,
4375,06/27/20 12:38:40 PM,231.56,,,,,,
4376,06/27/20 12:38:41 PM,226.86,,,,,,
4377,06/27/20 12:38:42 PM,232.57,,,,,,
4378,06/27/20 12:38:43 PM,232.57,,,,,,
4379,06/27/20 12:38:44 PM,229.55,,,,,,
4380,06/27/20 12:38:45 PM,224.84,,,,,,
4381,06/27/20 12:38:46 PM,222.81,,,,,,
4382,06/27/20 12:38:47 PM,219.78,,,,,,
4383,06/27/20 12:38:48 PM,218.09,,,,,,
4384,06/27/20 12:38:49 PM,216.40,,,,,,
4385,06/27/20 12:38:50 PM,216.74,,,,,,
4386,06/27/20 12:38:51 PM,214.72,,,,,,
4387,06/27/20 12:38:52 PM,214.38,,,,,,
4388,06/27/20 12:38:53 PM,213.70,,,,,,
4389,06/27/20 12:38:54 PM,210.66,,,,,,
4390,06/27/20 12:38:55 PM,211.34,,,,,,
4391,06/27/20 12:38:56 PM,208.29,,,,,,
4392,06/27/20 12:38:57 PM,218.09,,,,,,
4393,06/27/20 12:38:58 PM,218.77,,,,,,
4394,06/27/20 12:38:59 PM,215.05,,,,,,
4395,06/27/20 12:39:00 PM,215.73,,,,,,
