"Plot Title: flam.mid"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Button Down (LGR S/N: 1282988)","Button Up (LGR S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
6540,11/01/20 12:51:49 PM,117.64,48.604,,,,,
6541,11/01/20 12:51:50 PM,117.97,48.604,,,,,
6542,11/01/20 12:51:51 PM,117.64,48.637,,,,,
6543,11/01/20 12:51:52 PM,117.31,48.637,,,,,
6544,11/01/20 12:51:53 PM,116.98,48.637,,,,,
6545,11/01/20 12:51:54 PM,116.98,48.637,,,,,
6546,11/01/20 12:51:55 PM,117.64,48.670,,,,,
6547,11/01/20 12:51:56 PM,117.64,48.670,,,,,
6548,11/01/20 12:51:57 PM,117.31,48.670,,,,,
6549,11/01/20 12:51:58 PM,117.64,48.704,,,,,
6550,11/01/20 12:51:59 PM,117.64,48.704,,,,,
6551,11/01/20 12:52:00 PM,117.31,48.704,,,,,
6552,11/01/20 12:52:01 PM,116.98,48.737,,,,,
6553,11/01/20 12:52:02 PM,117.31,48.737,,,,,
6554,11/01/20 12:52:03 PM,117.64,48.737,,,,,
6555,11/01/20 12:52:04 PM,117.31,48.771,,,,,
6556,11/01/20 12:52:05 PM,117.31,48.771,,,,,
6557,11/01/20 12:52:06 PM,116.98,48.804,,,,,
6558,11/01/20 12:52:07 PM,116.65,48.804,,,,,
6559,11/01/20 12:52:08 PM,116.32,48.804,,,,,
6560,11/01/20 12:52:09 PM,116.32,48.838,,,,,
6561,11/01/20 12:52:10 PM,116.32,48.838,,,,,
6562,11/01/20 12:52:11 PM,116.65,48.838,,,,,
6563,11/01/20 12:52:12 PM,116.65,48.838,,,,,
6564,11/01/20 12:52:13 PM,116.32,48.871,,,,,
6565,11/01/20 12:52:14 PM,114.66,48.871,,,,,
6566,11/01/20 12:52:15 PM,113.67,48.871,,,,,
6567,11/01/20 12:52:16 PM,113.01,48.905,,,,,
6568,11/01/20 12:52:17 PM,112.35,48.905,,,,,
6569,11/01/20 12:52:18 PM,111.36,48.905,,,,,
6570,11/01/20 12:52:19 PM,110.70,48.938,,,,,
6571,11/01/20 12:52:20 PM,110.70,48.938,,,,,
6572,11/01/20 12:52:21 PM,110.70,48.938,,,,,
6573,11/01/20 12:52:22 PM,111.36,48.972,,,,,
6574,11/01/20 12:52:23 PM,112.02,48.972,,,,,
6575,11/01/20 12:52:24 PM,112.02,48.972,,,,,
6576,11/01/20 12:52:25 PM,112.35,49.006,,,,,
6577,11/01/20 12:52:26 PM,113.01,49.006,,,,,
6578,11/01/20 12:52:27 PM,113.34,49.006,,,,,
6579,11/01/20 12:52:28 PM,113.67,49.006,,,,,
6580,11/01/20 12:52:29 PM,113.67,49.039,,,,,
6581,11/01/20 12:52:30 PM,113.67,49.039,,,,,
6582,11/01/20 12:52:31 PM,113.67,49.073,,,,,
6583,11/01/20 12:52:32 PM,114.00,49.073,,,,,
6584,11/01/20 12:52:33 PM,114.00,49.107,,,,,
6585,11/01/20 12:52:34 PM,114.33,49.107,,,,,
6586,11/01/20 12:52:35 PM,114.00,49.107,,,,,
6587,11/01/20 12:52:36 PM,113.67,49.140,,,,,
6588,11/01/20 12:52:37 PM,113.67,49.140,,,,,
6589,11/01/20 12:52:38 PM,113.34,49.140,,,,,
6590,11/01/20 12:52:39 PM,113.01,49.140,,,,,
6591,11/01/20 12:52:40 PM,113.01,49.174,,,,,
6592,11/01/20 12:52:41 PM,112.68,49.174,,,,,
6593,11/01/20 12:52:42 PM,112.02,49.208,,,,,
6594,11/01/20 12:52:43 PM,112.35,49.174,,,,,
6595,11/01/20 12:52:44 PM,112.68,49.208,,,,,
6596,11/01/20 12:52:45 PM,112.02,49.208,,,,,
6597,11/01/20 12:52:46 PM,111.36,49.242,,,,,
6598,11/01/20 12:52:47 PM,111.36,49.242,,,,,
6599,11/01/20 12:52:48 PM,111.03,49.242,,,,,
6600,11/01/20 12:52:49 PM,111.36,49.242,,,,,
6601,11/01/20 12:52:50 PM,112.02,49.275,,,,,
6602,11/01/20 12:52:51 PM,112.35,49.275,,,,,
6603,11/01/20 12:52:52 PM,112.35,49.309,,,,,
6604,11/01/20 12:52:53 PM,112.02,49.309,,,,,
6605,11/01/20 12:52:54 PM,112.35,49.309,,,,,
6606,11/01/20 12:52:55 PM,112.02,49.343,,,,,
6607,11/01/20 12:52:56 PM,112.35,49.343,,,,,
6608,11/01/20 12:52:57 PM,112.68,49.309,,,,,
6609,11/01/20 12:52:58 PM,112.35,49.377,,,,,
6610,11/01/20 12:52:59 PM,112.02,49.377,,,,,
6611,11/01/20 12:53:00 PM,111.69,49.377,,,,,
6612,11/01/20 12:53:01 PM,110.70,49.377,,,,,
6613,11/01/20 12:53:02 PM,110.37,49.377,,,,,
6614,11/01/20 12:53:03 PM,109.71,49.411,,,,,
6615,11/01/20 12:53:04 PM,109.71,49.411,,,,,
6616,11/01/20 12:53:05 PM,109.06,49.445,,,,,
6617,11/01/20 12:53:06 PM,109.38,49.445,,,,,
6618,11/01/20 12:53:07 PM,109.38,49.445,,,,,
6619,11/01/20 12:53:08 PM,109.06,49.445,,,,,
6620,11/01/20 12:53:09 PM,109.06,49.479,,,,,
6621,11/01/20 12:53:10 PM,108.07,49.479,,,,,
6622,11/01/20 12:53:11 PM,106.75,49.479,,,,,
6623,11/01/20 12:53:12 PM,106.42,49.513,,,,,
6624,11/01/20 12:53:13 PM,106.09,49.513,,,,,
6625,11/01/20 12:53:14 PM,106.42,49.547,,,,,
6626,11/01/20 12:53:15 PM,106.09,49.547,,,,,
6627,11/01/20 12:53:16 PM,105.76,49.547,,,,,
6628,11/01/20 12:53:17 PM,104.78,49.547,,,,,
6629,11/01/20 12:53:18 PM,104.78,49.581,,,,,
6630,11/01/20 12:53:19 PM,103.79,49.581,,,,,
6631,11/01/20 12:53:20 PM,103.46,49.615,,,,,
6632,11/01/20 12:53:21 PM,103.79,49.581,,,,,
6633,11/01/20 12:53:22 PM,102.81,49.615,,,,,
6634,11/01/20 12:53:23 PM,102.48,49.615,,,,,
6635,11/01/20 12:53:24 PM,102.48,49.649,,,,,
6636,11/01/20 12:53:25 PM,103.46,49.649,,,,,
6637,11/01/20 12:53:26 PM,104.45,49.649,,,,,
6638,11/01/20 12:53:27 PM,104.78,49.683,,,,,
6639,11/01/20 12:53:28 PM,103.79,49.683,,,,,
6640,11/01/20 12:53:29 PM,102.81,49.683,,,,,
6641,11/01/20 12:53:30 PM,103.46,49.683,,,,,
6642,11/01/20 12:53:31 PM,103.79,49.717,,,,,
6643,11/01/20 12:53:32 PM,104.45,49.717,,,,,
6644,11/01/20 12:53:33 PM,103.79,49.717,,,,,
6645,11/01/20 12:53:34 PM,103.46,49.717,,,,,
6646,11/01/20 12:53:35 PM,103.46,49.717,,,,,
6647,11/01/20 12:53:36 PM,103.46,49.751,,,,,
6648,11/01/20 12:53:37 PM,104.45,49.751,,,,,
6649,11/01/20 12:53:38 PM,104.45,49.751,,,,,
6650,11/01/20 12:53:39 PM,105.76,49.785,,,,,
6651,11/01/20 12:53:40 PM,105.43,49.785,,,,,
6652,11/01/20 12:53:41 PM,104.78,49.785,,,,,
6653,11/01/20 12:53:42 PM,104.45,49.785,,,,,
6654,11/01/20 12:53:43 PM,104.12,49.785,,,,,
6655,11/01/20 12:53:44 PM,104.45,49.819,,,,,
6656,11/01/20 12:53:45 PM,104.45,49.819,,,,,
6657,11/01/20 12:53:46 PM,103.79,49.819,,,,,
6658,11/01/20 12:53:47 PM,104.12,49.854,,,,,
6659,11/01/20 12:53:48 PM,103.79,49.854,,,,,
6660,11/01/20 12:53:49 PM,103.46,49.854,,,,,
6661,11/01/20 12:53:50 PM,102.81,49.854,,,,,
6662,11/01/20 12:53:51 PM,103.46,49.854,,,,,
6663,11/01/20 12:53:52 PM,103.79,49.854,,,,,
6664,11/01/20 12:53:53 PM,103.46,49.888,,,,,
6665,11/01/20 12:53:54 PM,102.48,49.888,,,,,
6666,11/01/20 12:53:55 PM,101.49,49.888,,,,,
6667,11/01/20 12:53:56 PM,101.49,49.888,,,,,
6668,11/01/20 12:53:57 PM,102.48,49.888,,,,,
6669,11/01/20 12:53:58 PM,101.82,49.888,,,,,
6670,11/01/20 12:53:59 PM,100.51,49.888,,,,,
6671,11/01/20 12:54:00 PM,99.53,49.922,,,,,
6672,11/01/20 12:54:01 PM,99.53,49.922,,,,,
6673,11/01/20 12:54:02 PM,99.53,49.922,,,,,
6674,11/01/20 12:54:03 PM,99.85,49.922,,,,,
6675,11/01/20 12:54:04 PM,100.18,49.922,,,,,
6676,11/01/20 12:54:05 PM,100.18,49.922,,,,,
6677,11/01/20 12:54:06 PM,100.18,49.956,,,,,
6678,11/01/20 12:54:07 PM,100.51,49.956,,,,,
6679,11/01/20 12:54:08 PM,101.17,49.956,,,,,
6680,11/01/20 12:54:09 PM,101.17,49.956,,,,,
6681,11/01/20 12:54:10 PM,102.15,49.956,,,,,
6682,11/01/20 12:54:11 PM,102.81,49.956,,,,,
6683,11/01/20 12:54:12 PM,103.46,49.956,,,,,
6684,11/01/20 12:54:13 PM,103.79,49.956,,,,,
6685,11/01/20 12:54:14 PM,103.79,49.991,,,,,
6686,11/01/20 12:54:15 PM,103.79,49.991,,,,,
6687,11/01/20 12:54:16 PM,103.79,49.991,,,,,
6688,11/01/20 12:54:17 PM,104.45,49.991,,,,,
6689,11/01/20 12:54:18 PM,104.78,49.991,,,,,
6690,11/01/20 12:54:19 PM,105.43,49.991,,,,,
6691,11/01/20 12:54:20 PM,106.09,50.025,,,,,
6692,11/01/20 12:54:21 PM,105.76,50.025,,,,,
6693,11/01/20 12:54:22 PM,105.76,50.025,,,,,
6694,11/01/20 12:54:23 PM,105.11,50.025,,,,,
6695,11/01/20 12:54:24 PM,104.12,50.025,,,,,
6696,11/01/20 12:54:25 PM,104.12,50.025,,,,,
6697,11/01/20 12:54:26 PM,104.45,50.025,,,,,
6698,11/01/20 12:54:27 PM,104.45,50.059,,,,,
6699,11/01/20 12:54:28 PM,104.45,50.059,,,,,
6700,11/01/20 12:54:29 PM,104.78,50.059,,,,,
6701,11/01/20 12:54:30 PM,105.43,50.059,,,,,
6702,11/01/20 12:54:31 PM,105.43,50.059,,,,,
6703,11/01/20 12:54:32 PM,104.12,50.094,,,,,
6704,11/01/20 12:54:33 PM,104.12,50.094,,,,,
6705,11/01/20 12:54:34 PM,103.13,50.094,,,,,
6706,11/01/20 12:54:35 PM,103.13,50.094,,,,,
6707,11/01/20 12:54:36 PM,103.79,50.094,,,,,
6708,11/01/20 12:54:37 PM,104.12,50.128,,,,,
6709,11/01/20 12:54:38 PM,104.12,50.128,,,,,
6710,11/01/20 12:54:39 PM,104.45,50.128,,,,,
6711,11/01/20 12:54:40 PM,104.78,50.128,,,,,
6712,11/01/20 12:54:41 PM,103.79,50.128,,,,,
6713,11/01/20 12:54:42 PM,103.13,50.128,,,,,
6714,11/01/20 12:54:43 PM,103.46,50.162,,,,,
6715,11/01/20 12:54:44 PM,103.46,50.162,,,,,
6716,11/01/20 12:54:45 PM,104.12,50.162,,,,,
6717,11/01/20 12:54:46 PM,104.78,50.162,,,,,
6718,11/01/20 12:54:47 PM,104.78,50.162,,,,,
6719,11/01/20 12:54:48 PM,105.43,50.197,,,,,
6720,11/01/20 12:54:49 PM,106.42,50.197,,,,,
6721,11/01/20 12:54:50 PM,107.41,50.197,,,,,
6722,11/01/20 12:54:51 PM,108.07,50.197,,,,,
6723,11/01/20 12:54:52 PM,108.40,50.197,,,,,
6724,11/01/20 12:54:53 PM,109.06,50.231,,,,,
6725,11/01/20 12:54:54 PM,109.38,50.231,,,,,
6726,11/01/20 12:54:55 PM,109.71,50.266,,,,,
6727,11/01/20 12:54:56 PM,109.71,50.266,,,,,
6728,11/01/20 12:54:57 PM,110.04,50.266,,,,,
6729,11/01/20 12:54:58 PM,110.04,50.266,,,,,
6730,11/01/20 12:54:59 PM,110.04,50.266,,,,,
6731,11/01/20 12:55:00 PM,110.70,50.266,,,,,
6732,11/01/20 12:55:01 PM,111.36,50.266,,,,,
6733,11/01/20 12:55:02 PM,111.36,50.300,,,,,
6734,11/01/20 12:55:03 PM,111.03,50.300,,,,,
6735,11/01/20 12:55:04 PM,110.70,50.335,,,,,
6736,11/01/20 12:55:05 PM,110.70,50.335,,,,,
6737,11/01/20 12:55:06 PM,110.37,50.335,,,,,
6738,11/01/20 12:55:07 PM,110.04,50.335,,,,,
6739,11/01/20 12:55:08 PM,109.06,50.335,,,,,
6740,11/01/20 12:55:09 PM,109.06,50.370,,,,,
6741,11/01/20 12:55:10 PM,108.07,50.370,,,,,
6742,11/01/20 12:55:11 PM,107.74,50.404,,,,,
6743,11/01/20 12:55:12 PM,107.74,50.404,,,,,
6744,11/01/20 12:55:13 PM,108.73,50.404,,,,,
6745,11/01/20 12:55:14 PM,109.71,50.404,,,,,
6746,11/01/20 12:55:15 PM,109.71,50.404,,,,,
6747,11/01/20 12:55:16 PM,108.73,50.404,,,,,
6748,11/01/20 12:55:17 PM,108.40,50.439,,,,,
6749,11/01/20 12:55:18 PM,107.74,50.439,,,,,
6750,11/01/20 12:55:19 PM,107.74,50.439,,,,,
6751,11/01/20 12:55:20 PM,108.07,50.439,,,,,
6752,11/01/20 12:55:21 PM,108.07,50.473,,,,,
6753,11/01/20 12:55:22 PM,108.40,50.473,,,,,
6754,11/01/20 12:55:23 PM,109.06,50.473,,,,,
6755,11/01/20 12:55:24 PM,109.71,50.473,,,,,
6756,11/01/20 12:55:25 PM,110.04,50.473,,,,,
6757,11/01/20 12:55:26 PM,111.03,50.508,,,,,
6758,11/01/20 12:55:27 PM,111.69,50.508,,,,,
6759,11/01/20 12:55:28 PM,111.69,50.508,,,,,
6760,11/01/20 12:55:29 PM,112.02,50.543,,,,,
6761,11/01/20 12:55:30 PM,111.36,50.543,,,,,
6762,11/01/20 12:55:31 PM,111.36,50.543,,,,,
6763,11/01/20 12:55:32 PM,111.69,50.543,,,,,
6764,11/01/20 12:55:33 PM,111.36,50.543,,,,,
6765,11/01/20 12:55:34 PM,111.69,50.578,,,,,
6766,11/01/20 12:55:35 PM,111.36,50.578,,,,,
6767,11/01/20 12:55:36 PM,111.36,50.578,,,,,
6768,11/01/20 12:55:37 PM,111.36,50.612,,,,,
6769,11/01/20 12:55:38 PM,111.03,50.612,,,,,
6770,11/01/20 12:55:39 PM,111.36,50.612,,,,,
6771,11/01/20 12:55:40 PM,112.02,50.612,,,,,
6772,11/01/20 12:55:41 PM,112.68,50.647,,,,,
6773,11/01/20 12:55:42 PM,113.01,50.647,,,,,
6774,11/01/20 12:55:43 PM,113.34,50.647,,,,,
6775,11/01/20 12:55:44 PM,113.34,50.647,,,,,
6776,11/01/20 12:55:45 PM,113.01,50.647,,,,,
6777,11/01/20 12:55:46 PM,112.68,50.647,,,,,
6778,11/01/20 12:55:47 PM,112.35,50.682,,,,,
6779,11/01/20 12:55:48 PM,112.35,50.682,,,,,
6780,11/01/20 12:55:49 PM,112.02,50.682,,,,,
6781,11/01/20 12:55:50 PM,111.69,50.717,,,,,
6782,11/01/20 12:55:51 PM,110.70,50.717,,,,,
6783,11/01/20 12:55:52 PM,108.73,50.717,,,,,
6784,11/01/20 12:55:53 PM,108.40,50.717,,,,,
6785,11/01/20 12:55:54 PM,107.74,50.717,,,,,
6786,11/01/20 12:55:55 PM,106.75,50.752,,,,,
6787,11/01/20 12:55:56 PM,106.75,50.752,,,,,
6788,11/01/20 12:55:57 PM,106.75,50.752,,,,,
6789,11/01/20 12:55:58 PM,107.41,50.786,,,,,
6790,11/01/20 12:55:59 PM,107.74,50.786,,,,,
6791,11/01/20 12:56:00 PM,107.41,50.786,,,,,
6792,11/01/20 12:56:01 PM,107.08,50.786,,,,,
6793,11/01/20 12:56:02 PM,107.08,50.786,,,,,
6794,11/01/20 12:56:03 PM,106.42,50.821,,,,,
6795,11/01/20 12:56:04 PM,106.75,50.821,,,,,
6796,11/01/20 12:56:05 PM,106.75,50.856,,,,,
6797,11/01/20 12:56:06 PM,106.75,50.856,,,,,
6798,11/01/20 12:56:07 PM,106.75,50.856,,,,,
6799,11/01/20 12:56:08 PM,106.75,50.891,,,,,
6800,11/01/20 12:56:09 PM,106.75,50.891,,,,,
6801,11/01/20 12:56:10 PM,106.42,50.891,,,,,
6802,11/01/20 12:56:11 PM,105.43,50.891,,,,,
6803,11/01/20 12:56:12 PM,106.09,50.926,,,,,
6804,11/01/20 12:56:13 PM,105.43,50.926,,,,,
6805,11/01/20 12:56:14 PM,105.11,50.926,,,,,
6806,11/01/20 12:56:15 PM,105.11,50.926,,,,,
6807,11/01/20 12:56:16 PM,105.43,50.961,,,,,
6808,11/01/20 12:56:17 PM,105.11,50.961,,,,,
6809,11/01/20 12:56:18 PM,104.78,50.996,,,,,
6810,11/01/20 12:56:19 PM,104.78,50.961,,,,,
6811,11/01/20 12:56:20 PM,104.45,50.996,,,,,
6812,11/01/20 12:56:21 PM,104.78,51.031,,,,,
6813,11/01/20 12:56:22 PM,103.79,51.031,,,,,
6814,11/01/20 12:56:23 PM,102.81,51.031,,,,,
6815,11/01/20 12:56:24 PM,101.49,51.031,,,,,
6816,11/01/20 12:56:25 PM,101.49,51.066,,,,,
6817,11/01/20 12:56:26 PM,101.82,51.066,,,,,
6818,11/01/20 12:56:27 PM,101.49,51.066,,,,,
6819,11/01/20 12:56:28 PM,101.82,51.101,,,,,
6820,11/01/20 12:56:29 PM,102.48,51.101,,,,,
6821,11/01/20 12:56:30 PM,102.81,51.137,,,,,
6822,11/01/20 12:56:31 PM,102.48,51.137,,,,,
6823,11/01/20 12:56:32 PM,102.48,51.137,,,,,
6824,11/01/20 12:56:33 PM,102.48,51.172,,,,,
6825,11/01/20 12:56:34 PM,102.48,51.172,,,,,
6826,11/01/20 12:56:35 PM,102.48,51.172,,,,,
6827,11/01/20 12:56:36 PM,102.48,51.207,,,,,
6828,11/01/20 12:56:37 PM,102.48,51.207,,,,,
6829,11/01/20 12:56:38 PM,102.48,51.242,,,,,
6830,11/01/20 12:56:39 PM,102.48,51.242,,,,,
6831,11/01/20 12:56:40 PM,102.48,51.242,,,,,
6832,11/01/20 12:56:41 PM,102.15,51.242,,,,,
6833,11/01/20 12:56:42 PM,101.82,51.277,,,,,
6834,11/01/20 12:56:43 PM,102.48,51.277,,,,,
6835,11/01/20 12:56:44 PM,103.46,51.313,,,,,
6836,11/01/20 12:56:45 PM,103.46,51.313,,,,,
6837,11/01/20 12:56:46 PM,102.81,51.313,,,,,
6838,11/01/20 12:56:47 PM,102.48,51.313,,,,,
6839,11/01/20 12:56:48 PM,103.13,51.348,,,,,
6840,11/01/20 12:56:49 PM,103.46,51.383,,,,,
6841,11/01/20 12:56:50 PM,104.12,51.383,,,,,
6842,11/01/20 12:56:51 PM,104.45,51.383,,,,,
6843,11/01/20 12:56:52 PM,104.12,51.383,,,,,
6844,11/01/20 12:56:53 PM,104.12,51.419,,,,,
6845,11/01/20 12:56:54 PM,104.45,51.419,,,,,
6846,11/01/20 12:56:55 PM,104.78,51.454,,,,,
6847,11/01/20 12:56:56 PM,104.78,51.454,,,,,
6848,11/01/20 12:56:57 PM,105.11,51.454,,,,,
6849,11/01/20 12:56:58 PM,105.11,51.489,,,,,
6850,11/01/20 12:56:59 PM,105.76,51.525,,,,,
6851,11/01/20 12:57:00 PM,106.42,51.525,,,,,
6852,11/01/20 12:57:01 PM,107.08,51.525,,,,,
6853,11/01/20 12:57:02 PM,107.41,51.525,,,,,
6854,11/01/20 12:57:03 PM,107.74,51.560,,,,,
6855,11/01/20 12:57:04 PM,107.74,51.560,,,,,
6856,11/01/20 12:57:05 PM,108.40,51.596,,,,,
6857,11/01/20 12:57:06 PM,109.06,51.596,,,,,
6858,11/01/20 12:57:07 PM,109.06,51.596,,,,,
6859,11/01/20 12:57:08 PM,108.40,51.596,,,,,
6860,11/01/20 12:57:09 PM,107.08,51.631,,,,,
6861,11/01/20 12:57:10 PM,107.41,51.631,,,,,
6862,11/01/20 12:57:11 PM,107.74,51.667,,,,,
6863,11/01/20 12:57:12 PM,106.75,51.667,,,,,
6864,11/01/20 12:57:13 PM,106.42,51.667,,,,,
6865,11/01/20 12:57:14 PM,105.76,51.667,,,,,
6866,11/01/20 12:57:15 PM,105.11,51.702,,,,,
6867,11/01/20 12:57:16 PM,104.12,51.738,,,,,
6868,11/01/20 12:57:17 PM,103.13,51.738,,,,,
6869,11/01/20 12:57:18 PM,102.81,51.738,,,,,
6870,11/01/20 12:57:19 PM,101.17,51.738,,,,,
6871,11/01/20 12:57:20 PM,101.17,51.773,,,,,
6872,11/01/20 12:57:21 PM,102.15,51.773,,,,,
6873,11/01/20 12:57:22 PM,102.48,51.773,,,,,
6874,11/01/20 12:57:23 PM,102.81,51.809,,,,,
6875,11/01/20 12:57:24 PM,103.13,51.809,,,,,
6876,11/01/20 12:57:25 PM,103.46,51.809,,,,,
6877,11/01/20 12:57:26 PM,104.12,51.845,,,,,
6878,11/01/20 12:57:27 PM,104.12,51.845,,,,,
6879,11/01/20 12:57:28 PM,104.12,51.880,,,,,
6880,11/01/20 12:57:29 PM,104.12,51.880,,,,,
6881,11/01/20 12:57:30 PM,104.12,51.880,,,,,
6882,11/01/20 12:57:31 PM,104.45,51.880,,,,,
6883,11/01/20 12:57:32 PM,104.78,51.916,,,,,
6884,11/01/20 12:57:33 PM,104.78,51.916,,,,,
6885,11/01/20 12:57:34 PM,104.78,51.916,,,,,
6886,11/01/20 12:57:35 PM,104.78,51.952,,,,,
6887,11/01/20 12:57:36 PM,104.45,51.952,,,,,
6888,11/01/20 12:57:37 PM,103.79,51.952,,,,,
6889,11/01/20 12:57:38 PM,104.12,51.952,,,,,
6890,11/01/20 12:57:39 PM,103.79,51.988,,,,,
6891,11/01/20 12:57:40 PM,103.79,51.988,,,,,
6892,11/01/20 12:57:41 PM,104.12,52.024,,,,,
6893,11/01/20 12:57:42 PM,104.12,52.024,,,,,
6894,11/01/20 12:57:43 PM,104.12,52.024,,,,,
6895,11/01/20 12:57:44 PM,104.12,52.059,,,,,
6896,11/01/20 12:57:45 PM,104.12,52.024,,,,,
6897,11/01/20 12:57:46 PM,104.45,52.059,,,,,
6898,11/01/20 12:57:47 PM,104.45,52.059,,,,,
6899,11/01/20 12:57:48 PM,104.45,52.095,,,,,
6900,11/01/20 12:57:49 PM,104.78,52.095,,,,,
6901,11/01/20 12:57:50 PM,104.78,52.095,,,,,
6902,11/01/20 12:57:51 PM,105.11,52.095,,,,,
6903,11/01/20 12:57:52 PM,105.43,52.131,,,,,
6904,11/01/20 12:57:53 PM,105.43,52.131,,,,,
6905,11/01/20 12:57:54 PM,105.76,52.167,,,,,
6906,11/01/20 12:57:55 PM,106.09,52.167,,,,,
6907,11/01/20 12:57:56 PM,106.09,52.167,,,,,
6908,11/01/20 12:57:57 PM,106.09,52.167,,,,,
6909,11/01/20 12:57:58 PM,106.09,52.203,,,,,
6910,11/01/20 12:57:59 PM,106.42,52.203,,,,,
6911,11/01/20 12:58:00 PM,106.42,52.203,,,,,
6912,11/01/20 12:58:01 PM,106.42,52.203,,,,,
6913,11/01/20 12:58:02 PM,106.09,52.239,,,,,
6914,11/01/20 12:58:03 PM,105.76,52.239,,,,,
6915,11/01/20 12:58:04 PM,105.43,52.239,,,,,
6916,11/01/20 12:58:05 PM,105.76,52.275,,,,,
6917,11/01/20 12:58:06 PM,105.76,52.275,,,,,
6918,11/01/20 12:58:07 PM,106.42,52.275,,,,,
6919,11/01/20 12:58:08 PM,106.75,52.311,,,,,
6920,11/01/20 12:58:09 PM,106.42,52.311,,,,,
6921,11/01/20 12:58:10 PM,106.09,52.311,,,,,
6922,11/01/20 12:58:11 PM,105.76,52.311,,,,,
6923,11/01/20 12:58:12 PM,105.11,52.347,,,,,
6924,11/01/20 12:58:13 PM,104.45,52.347,,,,,
6925,11/01/20 12:58:14 PM,103.79,52.347,,,,,
6926,11/01/20 12:58:15 PM,103.46,52.347,,,,,
6927,11/01/20 12:58:16 PM,103.13,52.383,,,,,
6928,11/01/20 12:58:17 PM,103.13,52.383,,,,,
6929,11/01/20 12:58:18 PM,104.12,52.383,,,,,
6930,11/01/20 12:58:19 PM,104.12,52.383,,,,,
6931,11/01/20 12:58:20 PM,104.12,52.383,,,,,
6932,11/01/20 12:58:21 PM,103.79,52.419,,,,,
6933,11/01/20 12:58:22 PM,103.79,52.419,,,,,
6934,11/01/20 12:58:23 PM,103.79,52.455,,,,,
6935,11/01/20 12:58:24 PM,104.12,52.455,,,,,
6936,11/01/20 12:58:25 PM,104.45,52.455,,,,,
6937,11/01/20 12:58:26 PM,103.79,52.455,,,,,
6938,11/01/20 12:58:27 PM,103.79,52.492,,,,,
6939,11/01/20 12:58:28 PM,103.46,52.492,,,,,
6940,11/01/20 12:58:29 PM,103.13,52.492,,,,,
6941,11/01/20 12:58:30 PM,104.12,52.528,,,,,
6942,11/01/20 12:58:31 PM,105.11,52.528,,,,,
6943,11/01/20 12:58:32 PM,107.74,52.528,,,,,
6944,11/01/20 12:58:33 PM,109.06,52.528,,,,,
6945,11/01/20 12:58:34 PM,110.70,52.528,,,,,
6946,11/01/20 12:58:35 PM,112.68,52.564,,,,,
6947,11/01/20 12:58:36 PM,114.99,52.564,,,,,
6948,11/01/20 12:58:37 PM,118.63,52.600,,,,,
6949,11/01/20 12:58:38 PM,120.95,52.564,,,,,
6950,11/01/20 12:58:39 PM,121.62,52.600,,,,,
6951,11/01/20 12:58:40 PM,124.27,52.600,,,,,
6952,11/01/20 12:58:41 PM,126.27,52.600,,,,,
6953,11/01/20 12:58:42 PM,128.93,52.637,,,,,
6954,11/01/20 12:58:43 PM,130.93,52.637,,,,,
6955,11/01/20 12:58:44 PM,132.27,52.637,,,,,
6956,11/01/20 12:58:45 PM,135.94,52.673,,,,,
6957,11/01/20 12:58:46 PM,150.04,52.673,,,,,
6958,11/01/20 12:58:47 PM,184.90,52.673,,,,,
6959,11/01/20 12:58:48 PM,221.47,52.673,,,,,
6960,11/01/20 12:58:49 PM,246.30,52.673,,,,,
6961,11/01/20 12:58:50 PM,283.41,52.709,,,,,
6962,11/01/20 12:58:51 PM,276.82,52.709,,,,,
6963,11/01/20 12:58:52 PM,281.76,52.709,,,,,
6964,11/01/20 12:58:53 PM,276.49,52.746,,,,,
6965,11/01/20 12:58:54 PM,267.58,52.746,,,,,
6966,11/01/20 12:58:55 PM,261.94,52.746,,,,,
6967,11/01/20 12:58:56 PM,254.64,52.746,,,,,
6968,11/01/20 12:58:57 PM,247.30,52.782,,,,,
6969,11/01/20 12:58:58 PM,241.62,52.782,,,,,
6970,11/01/20 12:58:59 PM,235.93,52.782,,,,,
6971,11/01/20 12:59:00 PM,228.87,52.818,,,,,
6972,11/01/20 12:59:01 PM,222.81,52.818,,,,,
6973,11/01/20 12:59:02 PM,218.43,52.818,,,,,
6974,11/01/20 12:59:03 PM,215.39,52.818,,,,,
6975,11/01/20 12:59:04 PM,212.69,52.855,,,,,
6976,11/01/20 12:59:05 PM,207.95,52.855,,,,,
6977,11/01/20 12:59:06 PM,204.57,52.855,,,,,
6978,11/01/20 12:59:07 PM,201.86,52.891,,,,,
6979,11/01/20 12:59:08 PM,196.09,52.891,,,,,
6980,11/01/20 12:59:09 PM,192.02,52.891,,,,,
6981,11/01/20 12:59:10 PM,187.27,52.891,,,,,
6982,11/01/20 12:59:11 PM,182.52,52.928,,,,,
6983,11/01/20 12:59:12 PM,177.44,52.928,,,,,
6984,11/01/20 12:59:13 PM,173.37,52.928,,,,,
