"Plot Title: flam.mid"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
2766,09/24/20 09:15:27 AM,17.57,17.177,,,
2767,09/24/20 09:15:28 AM,17.57,17.153,,,
2768,09/24/20 09:15:29 AM,17.57,17.177,,,
2769,09/24/20 09:15:30 AM,17.57,17.177,,,
2770,09/24/20 09:15:31 AM,17.57,17.177,,,
2771,09/24/20 09:15:32 AM,17.57,17.177,,,
2772,09/24/20 09:15:33 AM,17.57,17.177,,,
2773,09/24/20 09:15:34 AM,17.57,17.177,,,
2774,09/24/20 09:15:35 AM,17.57,17.177,,,
2775,09/24/20 09:15:36 AM,17.57,17.177,,,
2776,09/24/20 09:15:37 AM,17.57,17.177,,,
2777,09/24/20 09:15:38 AM,17.57,17.177,,,
2778,09/24/20 09:15:39 AM,17.57,17.177,,,
2779,09/24/20 09:15:40 AM,17.57,17.177,,,
2780,09/24/20 09:15:41 AM,17.57,17.177,,,
2781,09/24/20 09:15:42 AM,17.57,17.177,,,
2782,09/24/20 09:15:43 AM,17.57,17.177,,,
2783,09/24/20 09:15:44 AM,17.57,17.177,,,
2784,09/24/20 09:15:45 AM,17.57,17.177,,,
2785,09/24/20 09:15:46 AM,17.57,17.177,,,
2786,09/24/20 09:15:47 AM,17.57,17.177,,,
2787,09/24/20 09:15:48 AM,17.57,17.177,,,
2788,09/24/20 09:15:49 AM,17.57,17.201,,,
2789,09/24/20 09:15:50 AM,17.57,17.201,,,
2790,09/24/20 09:15:51 AM,17.57,17.201,,,
2791,09/24/20 09:15:52 AM,17.57,17.201,,,
2792,09/24/20 09:15:53 AM,17.57,17.201,,,
2793,09/24/20 09:15:54 AM,17.57,17.201,,,
2794,09/24/20 09:15:55 AM,17.57,17.201,,,
2795,09/24/20 09:15:56 AM,17.57,17.201,,,
2796,09/24/20 09:15:57 AM,17.57,17.201,,,
2797,09/24/20 09:15:58 AM,17.57,17.201,,,
2798,09/24/20 09:15:59 AM,17.57,17.201,,,
2799,09/24/20 09:16:00 AM,17.57,17.201,,,
2800,09/24/20 09:16:01 AM,17.57,17.201,,,
2801,09/24/20 09:16:02 AM,17.57,17.201,,,
2802,09/24/20 09:16:03 AM,17.57,17.201,,,
2803,09/24/20 09:16:04 AM,17.57,17.225,,,
2804,09/24/20 09:16:05 AM,17.57,17.201,,,
2805,09/24/20 09:16:06 AM,17.57,17.201,,,
2806,09/24/20 09:16:07 AM,17.57,17.225,,,
2807,09/24/20 09:16:08 AM,17.57,17.201,,,
2808,09/24/20 09:16:09 AM,17.57,17.201,,,
2809,09/24/20 09:16:10 AM,17.57,17.225,,,
2810,09/24/20 09:16:11 AM,17.57,17.225,,,
2811,09/24/20 09:16:12 AM,17.57,17.225,,,
2812,09/24/20 09:16:13 AM,17.57,17.225,,,
2813,09/24/20 09:16:14 AM,17.57,17.225,,,
2814,09/24/20 09:16:15 AM,17.57,17.225,,,
2815,09/24/20 09:16:16 AM,17.57,17.225,,,
2816,09/24/20 09:16:17 AM,17.57,17.225,,,
2817,09/24/20 09:16:18 AM,17.57,17.225,,,
2818,09/24/20 09:16:19 AM,17.57,17.225,,,
2819,09/24/20 09:16:20 AM,17.57,17.225,,,
2820,09/24/20 09:16:21 AM,17.57,17.225,,,
2821,09/24/20 09:16:22 AM,17.57,17.225,,,
2822,09/24/20 09:16:23 AM,17.57,17.225,,,
2823,09/24/20 09:16:24 AM,17.57,17.225,,,
2824,09/24/20 09:16:25 AM,17.57,17.225,,,
2825,09/24/20 09:16:26 AM,17.57,17.225,,,
2826,09/24/20 09:16:27 AM,17.57,17.249,,,
2827,09/24/20 09:16:28 AM,17.57,17.225,,,
2828,09/24/20 09:16:29 AM,17.57,17.225,,,
2829,09/24/20 09:16:30 AM,17.57,17.249,,,
2830,09/24/20 09:16:31 AM,17.57,17.249,,,
2831,09/24/20 09:16:32 AM,17.57,17.249,,,
2832,09/24/20 09:16:33 AM,17.57,17.249,,,
2833,09/24/20 09:16:34 AM,17.57,17.249,,,
2834,09/24/20 09:16:35 AM,17.57,17.249,,,
2835,09/24/20 09:16:36 AM,17.57,17.249,,,
2836,09/24/20 09:16:37 AM,17.57,17.249,,,
2837,09/24/20 09:16:38 AM,17.57,17.249,,,
2838,09/24/20 09:16:39 AM,17.57,17.249,,,
2839,09/24/20 09:16:40 AM,17.57,17.249,,,
2840,09/24/20 09:16:41 AM,17.57,17.249,,,
2841,09/24/20 09:16:42 AM,17.57,17.249,,,
2842,09/24/20 09:16:43 AM,17.57,17.249,,,
2843,09/24/20 09:16:44 AM,17.57,17.249,,,
2844,09/24/20 09:16:45 AM,17.57,17.249,,,
2845,09/24/20 09:16:46 AM,17.57,17.249,,,
2846,09/24/20 09:16:47 AM,17.57,17.249,,,
2847,09/24/20 09:16:48 AM,17.57,17.272,,,
2848,09/24/20 09:16:49 AM,17.57,17.249,,,
2849,09/24/20 09:16:50 AM,17.57,17.272,,,
2850,09/24/20 09:16:51 AM,17.57,17.249,,,
2851,09/24/20 09:16:52 AM,17.57,17.272,,,
2852,09/24/20 09:16:53 AM,17.57,17.272,,,
2853,09/24/20 09:16:54 AM,17.57,17.272,,,
2854,09/24/20 09:16:55 AM,17.57,17.272,,,
2855,09/24/20 09:16:56 AM,17.57,17.272,,,
2856,09/24/20 09:16:57 AM,17.57,17.272,,,
2857,09/24/20 09:16:58 AM,17.91,17.272,,,
2858,09/24/20 09:16:59 AM,17.91,17.272,,,
2859,09/24/20 09:17:00 AM,17.57,17.272,,,
2860,09/24/20 09:17:01 AM,17.91,17.272,,,
2861,09/24/20 09:17:02 AM,17.57,17.272,,,
2862,09/24/20 09:17:03 AM,17.57,17.272,,,
2863,09/24/20 09:17:04 AM,17.91,17.272,,,
2864,09/24/20 09:17:05 AM,17.91,17.272,,,
2865,09/24/20 09:17:06 AM,17.91,17.272,,,
2866,09/24/20 09:17:07 AM,17.57,17.272,,,
2867,09/24/20 09:17:08 AM,17.57,17.272,,,
2868,09/24/20 09:17:09 AM,17.91,17.296,,,
2869,09/24/20 09:17:10 AM,17.57,17.272,,,
2870,09/24/20 09:17:11 AM,17.91,17.296,,,
2871,09/24/20 09:17:12 AM,17.91,17.296,,,
2872,09/24/20 09:17:13 AM,17.91,17.296,,,
2873,09/24/20 09:17:14 AM,17.91,17.296,,,
2874,09/24/20 09:17:15 AM,17.91,17.296,,,
2875,09/24/20 09:17:16 AM,17.91,17.296,,,
2876,09/24/20 09:17:17 AM,17.91,17.296,,,
2877,09/24/20 09:17:18 AM,17.91,17.296,,,
2878,09/24/20 09:17:19 AM,17.91,17.296,,,
2879,09/24/20 09:17:20 AM,17.91,17.296,,,
2880,09/24/20 09:17:21 AM,17.91,17.296,,,
2881,09/24/20 09:17:22 AM,17.91,17.296,,,
2882,09/24/20 09:17:23 AM,17.91,17.296,,,
2883,09/24/20 09:17:24 AM,17.91,17.296,,,
2884,09/24/20 09:17:25 AM,17.91,17.296,,,
2885,09/24/20 09:17:26 AM,17.91,17.296,,,
2886,09/24/20 09:17:27 AM,17.91,17.320,,,
2887,09/24/20 09:17:28 AM,17.91,17.296,,,
2888,09/24/20 09:17:29 AM,17.91,17.320,,,
2889,09/24/20 09:17:30 AM,17.91,17.320,,,
2890,09/24/20 09:17:31 AM,17.91,17.320,,,
2891,09/24/20 09:17:32 AM,17.91,17.320,,,
2892,09/24/20 09:17:33 AM,17.91,17.296,,,
2893,09/24/20 09:17:34 AM,17.91,17.320,,,
2894,09/24/20 09:17:35 AM,17.91,17.320,,,
2895,09/24/20 09:17:36 AM,17.91,17.320,,,
2896,09/24/20 09:17:37 AM,17.91,17.320,,,
2897,09/24/20 09:17:38 AM,17.91,17.320,,,
2898,09/24/20 09:17:39 AM,17.91,17.320,,,
2899,09/24/20 09:17:40 AM,17.91,17.320,,,
2900,09/24/20 09:17:41 AM,17.91,17.320,,,
2901,09/24/20 09:17:42 AM,17.91,17.320,,,
2902,09/24/20 09:17:43 AM,17.91,17.320,,,
2903,09/24/20 09:17:44 AM,17.91,17.320,,,
2904,09/24/20 09:17:45 AM,17.91,17.320,,,
2905,09/24/20 09:17:46 AM,17.91,17.320,,,
2906,09/24/20 09:17:47 AM,17.91,17.344,,,
2907,09/24/20 09:17:48 AM,17.91,17.320,,,
2908,09/24/20 09:17:49 AM,17.91,17.320,,,
2909,09/24/20 09:17:50 AM,17.91,17.344,,,
2910,09/24/20 09:17:51 AM,17.91,17.344,,,
2911,09/24/20 09:17:52 AM,17.91,17.344,,,
2912,09/24/20 09:17:53 AM,17.91,17.344,,,
2913,09/24/20 09:17:54 AM,17.91,17.344,,,
2914,09/24/20 09:17:55 AM,17.91,17.344,,,
2915,09/24/20 09:17:56 AM,17.91,17.344,,,
2916,09/24/20 09:17:57 AM,17.91,17.344,,,
2917,09/24/20 09:17:58 AM,17.91,17.344,,,
2918,09/24/20 09:17:59 AM,17.91,17.344,,,
2919,09/24/20 09:18:00 AM,17.91,17.344,,,
2920,09/24/20 09:18:01 AM,17.91,17.344,,,
2921,09/24/20 09:18:02 AM,17.91,17.344,,,
2922,09/24/20 09:18:03 AM,17.91,17.344,,,
2923,09/24/20 09:18:04 AM,17.91,17.344,,,
2924,09/24/20 09:18:05 AM,17.91,17.368,,,
2925,09/24/20 09:18:06 AM,17.91,17.344,,,
2926,09/24/20 09:18:07 AM,17.91,17.344,,,
2927,09/24/20 09:18:08 AM,17.91,17.368,,,
2928,09/24/20 09:18:09 AM,17.91,17.368,,,
2929,09/24/20 09:18:10 AM,17.91,17.368,,,
2930,09/24/20 09:18:11 AM,17.91,17.368,,,
2931,09/24/20 09:18:12 AM,17.91,17.368,,,
2932,09/24/20 09:18:13 AM,17.91,17.368,,,
2933,09/24/20 09:18:14 AM,17.91,17.368,,,
2934,09/24/20 09:18:15 AM,17.91,17.368,,,
2935,09/24/20 09:18:16 AM,17.91,17.368,,,
2936,09/24/20 09:18:17 AM,17.91,17.368,,,
2937,09/24/20 09:18:18 AM,17.91,17.368,,,
2938,09/24/20 09:18:19 AM,17.91,17.391,,,
2939,09/24/20 09:18:20 AM,17.91,17.391,,,
2940,09/24/20 09:18:21 AM,17.91,17.391,,,
2941,09/24/20 09:18:22 AM,17.91,17.368,,,
2942,09/24/20 09:18:23 AM,17.91,17.391,,,
2943,09/24/20 09:18:24 AM,17.91,17.391,,,
2944,09/24/20 09:18:25 AM,17.91,17.391,,,
2945,09/24/20 09:18:26 AM,17.91,17.391,,,
2946,09/24/20 09:18:27 AM,17.91,17.391,,,
2947,09/24/20 09:18:28 AM,17.91,17.391,,,
2948,09/24/20 09:18:29 AM,17.91,17.391,,,
2949,09/24/20 09:18:30 AM,17.91,17.391,,,
2950,09/24/20 09:18:31 AM,17.91,17.391,,,
2951,09/24/20 09:18:32 AM,17.91,17.391,,,
2952,09/24/20 09:18:33 AM,17.91,17.391,,,
2953,09/24/20 09:18:34 AM,17.91,17.391,,,
2954,09/24/20 09:18:35 AM,17.91,17.391,,,
2955,09/24/20 09:18:36 AM,17.91,17.391,,,
2956,09/24/20 09:18:37 AM,17.57,17.391,,,
2957,09/24/20 09:18:38 AM,17.91,17.391,,,
2958,09/24/20 09:18:39 AM,17.91,17.391,,,
2959,09/24/20 09:18:40 AM,17.57,17.391,,,
2960,09/24/20 09:18:41 AM,17.91,17.391,,,
2961,09/24/20 09:18:42 AM,17.57,17.391,,,
2962,09/24/20 09:18:43 AM,17.91,17.391,,,
2963,09/24/20 09:18:44 AM,17.91,17.391,,,
2964,09/24/20 09:18:45 AM,17.91,17.391,,,
2965,09/24/20 09:18:46 AM,17.57,17.391,,,
2966,09/24/20 09:18:47 AM,17.91,17.415,,,
2967,09/24/20 09:18:48 AM,17.57,17.391,,,
2968,09/24/20 09:18:49 AM,17.91,17.415,,,
2969,09/24/20 09:18:50 AM,17.57,17.415,,,
2970,09/24/20 09:18:51 AM,17.91,17.391,,,
2971,09/24/20 09:18:52 AM,17.57,17.415,,,
2972,09/24/20 09:18:53 AM,17.91,17.415,,,
2973,09/24/20 09:18:54 AM,17.91,17.415,,,
2974,09/24/20 09:18:55 AM,17.57,17.415,,,
2975,09/24/20 09:18:56 AM,17.57,17.415,,,
2976,09/24/20 09:18:57 AM,17.57,17.415,,,
2977,09/24/20 09:18:58 AM,17.57,17.415,,,
2978,09/24/20 09:18:59 AM,17.91,17.415,,,
2979,09/24/20 09:19:00 AM,17.57,17.415,,,
2980,09/24/20 09:19:01 AM,17.57,17.415,,,
2981,09/24/20 09:19:02 AM,17.57,17.415,,,
2982,09/24/20 09:19:03 AM,17.57,17.415,,,
2983,09/24/20 09:19:04 AM,17.57,17.415,,,
2984,09/24/20 09:19:05 AM,17.57,17.415,,,
2985,09/24/20 09:19:06 AM,17.57,17.415,,,
2986,09/24/20 09:19:07 AM,17.91,17.415,,,
2987,09/24/20 09:19:08 AM,17.57,17.439,,,
2988,09/24/20 09:19:09 AM,17.57,17.439,,,
2989,09/24/20 09:19:10 AM,17.57,17.439,,,
2990,09/24/20 09:19:11 AM,17.57,17.415,,,
2991,09/24/20 09:19:12 AM,17.91,17.439,,,
2992,09/24/20 09:19:13 AM,17.91,17.415,,,
2993,09/24/20 09:19:14 AM,17.91,17.439,,,
2994,09/24/20 09:19:15 AM,17.57,17.439,,,
2995,09/24/20 09:19:16 AM,17.57,17.439,,,
2996,09/24/20 09:19:17 AM,17.91,17.439,,,
2997,09/24/20 09:19:18 AM,17.91,17.439,,,
2998,09/24/20 09:19:19 AM,17.91,17.439,,,
2999,09/24/20 09:19:20 AM,17.91,17.439,,,
3000,09/24/20 09:19:21 AM,17.91,17.439,,,
3001,09/24/20 09:19:22 AM,17.57,17.439,,,
3002,09/24/20 09:19:23 AM,17.57,17.439,,,
3003,09/24/20 09:19:24 AM,17.57,17.439,,,
3004,09/24/20 09:19:25 AM,17.57,17.439,,,
3005,09/24/20 09:19:26 AM,17.91,17.439,,,
3006,09/24/20 09:19:27 AM,17.91,17.439,,,
3007,09/24/20 09:19:28 AM,17.91,17.439,,,
3008,09/24/20 09:19:29 AM,17.91,17.439,,,
3009,09/24/20 09:19:30 AM,17.91,17.439,,,
3010,09/24/20 09:19:31 AM,17.91,17.439,,,
3011,09/24/20 09:19:32 AM,17.91,17.439,,,
3012,09/24/20 09:19:33 AM,17.57,17.439,,,
3013,09/24/20 09:19:34 AM,17.91,17.439,,,
3014,09/24/20 09:19:35 AM,17.57,17.439,,,
3015,09/24/20 09:19:36 AM,17.91,17.463,,,
3016,09/24/20 09:19:37 AM,17.91,17.439,,,
3017,09/24/20 09:19:38 AM,17.91,17.463,,,
3018,09/24/20 09:19:39 AM,17.91,17.463,,,
3019,09/24/20 09:19:40 AM,17.91,17.463,,,
3020,09/24/20 09:19:41 AM,17.91,17.463,,,
3021,09/24/20 09:19:42 AM,17.91,17.463,,,
3022,09/24/20 09:19:43 AM,17.91,17.439,,,
3023,09/24/20 09:19:44 AM,17.91,17.439,,,
3024,09/24/20 09:19:45 AM,17.91,17.463,,,
3025,09/24/20 09:19:46 AM,17.91,17.463,,,
3026,09/24/20 09:19:47 AM,17.91,17.463,,,
3027,09/24/20 09:19:48 AM,17.91,17.463,,,
3028,09/24/20 09:19:49 AM,17.91,17.463,,,
3029,09/24/20 09:19:50 AM,17.91,17.463,,,
3030,09/24/20 09:19:51 AM,17.91,17.463,,,
3031,09/24/20 09:19:52 AM,17.91,17.463,,,
3032,09/24/20 09:19:53 AM,17.91,17.463,,,
3033,09/24/20 09:19:54 AM,17.91,17.463,,,
3034,09/24/20 09:19:55 AM,17.91,17.463,,,
3035,09/24/20 09:19:56 AM,17.91,17.463,,,
3036,09/24/20 09:19:57 AM,17.91,17.486,,,
3037,09/24/20 09:19:58 AM,17.91,17.463,,,
3038,09/24/20 09:19:59 AM,17.91,17.486,,,
3039,09/24/20 09:20:00 AM,17.91,17.486,,,
3040,09/24/20 09:20:01 AM,17.57,17.486,,,
3041,09/24/20 09:20:02 AM,17.91,17.486,,,
3042,09/24/20 09:20:03 AM,17.91,17.486,,,
3043,09/24/20 09:20:04 AM,17.91,17.486,,,
3044,09/24/20 09:20:05 AM,17.91,17.486,,,
3045,09/24/20 09:20:06 AM,17.91,17.486,,,
3046,09/24/20 09:20:07 AM,17.91,17.486,,,
3047,09/24/20 09:20:08 AM,17.91,17.486,,,
3048,09/24/20 09:20:09 AM,17.91,17.486,,,
3049,09/24/20 09:20:10 AM,17.91,17.486,,,
3050,09/24/20 09:20:11 AM,17.91,17.486,,,
3051,09/24/20 09:20:12 AM,17.91,17.486,,,
3052,09/24/20 09:20:13 AM,17.91,17.486,,,
3053,09/24/20 09:20:14 AM,17.91,17.486,,,
3054,09/24/20 09:20:15 AM,17.91,17.486,,,
3055,09/24/20 09:20:16 AM,17.91,17.486,,,
3056,09/24/20 09:20:17 AM,17.91,17.486,,,
3057,09/24/20 09:20:18 AM,17.91,17.486,,,
3058,09/24/20 09:20:19 AM,17.91,17.486,,,
3059,09/24/20 09:20:20 AM,17.57,17.486,,,
3060,09/24/20 09:20:21 AM,17.91,17.486,,,
3061,09/24/20 09:20:22 AM,17.91,17.486,,,
3062,09/24/20 09:20:23 AM,17.91,17.486,,,
3063,09/24/20 09:20:24 AM,17.91,17.486,,,
3064,09/24/20 09:20:25 AM,17.57,17.486,,,
3065,09/24/20 09:20:26 AM,17.91,17.486,,,
3066,09/24/20 09:20:27 AM,17.57,17.486,,,
3067,09/24/20 09:20:28 AM,17.91,17.486,,,
3068,09/24/20 09:20:29 AM,17.91,17.510,,,
3069,09/24/20 09:20:30 AM,17.91,17.486,,,
3070,09/24/20 09:20:31 AM,17.91,17.486,,,
3071,09/24/20 09:20:32 AM,17.91,17.510,,,
3072,09/24/20 09:20:33 AM,17.91,17.486,,,
3073,09/24/20 09:20:34 AM,17.91,17.510,,,
3074,09/24/20 09:20:35 AM,17.91,17.510,,,
3075,09/24/20 09:20:36 AM,17.91,17.510,,,
3076,09/24/20 09:20:37 AM,17.91,17.510,,,
3077,09/24/20 09:20:38 AM,17.91,17.510,,,
3078,09/24/20 09:20:39 AM,17.91,17.510,,,
3079,09/24/20 09:20:40 AM,17.91,17.510,,,
3080,09/24/20 09:20:41 AM,17.91,17.510,,,
3081,09/24/20 09:20:42 AM,17.91,17.510,,,
3082,09/24/20 09:20:43 AM,17.91,17.510,,,
3083,09/24/20 09:20:44 AM,17.91,17.510,,,
3084,09/24/20 09:20:45 AM,17.91,17.510,,,
3085,09/24/20 09:20:46 AM,17.91,17.510,,,
3086,09/24/20 09:20:47 AM,17.91,17.510,,,
3087,09/24/20 09:20:48 AM,17.91,17.510,,,
3088,09/24/20 09:20:49 AM,17.91,17.510,,,
3089,09/24/20 09:20:50 AM,17.91,17.510,,,
3090,09/24/20 09:20:51 AM,17.91,17.510,,,
3091,09/24/20 09:20:52 AM,17.91,17.534,,,
3092,09/24/20 09:20:53 AM,17.91,17.534,,,
3093,09/24/20 09:20:54 AM,17.91,17.534,,,
3094,09/24/20 09:20:55 AM,17.91,17.534,,,
3095,09/24/20 09:20:56 AM,17.91,17.534,,,
3096,09/24/20 09:20:57 AM,17.91,17.534,,,
3097,09/24/20 09:20:58 AM,17.91,17.534,,,
3098,09/24/20 09:20:59 AM,17.91,17.534,,,
3099,09/24/20 09:21:00 AM,17.91,17.534,,,
3100,09/24/20 09:21:01 AM,17.91,17.534,,,
3101,09/24/20 09:21:02 AM,17.91,17.534,,,
3102,09/24/20 09:21:03 AM,17.91,17.534,,,
3103,09/24/20 09:21:04 AM,17.91,17.534,,,
3104,09/24/20 09:21:05 AM,17.91,17.534,,,
3105,09/24/20 09:21:06 AM,17.91,17.534,,,
3106,09/24/20 09:21:07 AM,17.91,17.534,,,
3107,09/24/20 09:21:08 AM,17.91,17.534,,,
3108,09/24/20 09:21:09 AM,17.91,17.534,,,
3109,09/24/20 09:21:10 AM,17.91,17.534,,,
3110,09/24/20 09:21:11 AM,17.91,17.534,,,
3111,09/24/20 09:21:12 AM,17.91,17.534,,,
3112,09/24/20 09:21:13 AM,17.91,17.534,,,
3113,09/24/20 09:21:14 AM,17.91,17.534,,,
3114,09/24/20 09:21:15 AM,17.91,17.534,,,
3115,09/24/20 09:21:16 AM,17.91,17.534,,,
3116,09/24/20 09:21:17 AM,17.91,17.534,,,
3117,09/24/20 09:21:18 AM,17.91,17.534,,,
3118,09/24/20 09:21:19 AM,17.91,17.534,,,
3119,09/24/20 09:21:20 AM,17.91,17.534,,,
3120,09/24/20 09:21:21 AM,17.91,17.534,,,
3121,09/24/20 09:21:22 AM,17.91,17.558,,,
3122,09/24/20 09:21:23 AM,17.91,17.534,,,
3123,09/24/20 09:21:24 AM,17.91,17.534,,,
3124,09/24/20 09:21:25 AM,17.91,17.534,,,
3125,09/24/20 09:21:26 AM,17.91,17.558,,,
3126,09/24/20 09:21:27 AM,17.91,17.534,,,
3127,09/24/20 09:21:28 AM,17.91,17.534,,,
3128,09/24/20 09:21:29 AM,17.91,17.534,,,
3129,09/24/20 09:21:30 AM,17.91,17.534,,,
3130,09/24/20 09:21:31 AM,17.91,17.534,,,
3131,09/24/20 09:21:32 AM,17.91,17.534,,,
3132,09/24/20 09:21:33 AM,17.91,17.558,,,
3133,09/24/20 09:21:34 AM,17.91,17.558,,,
3134,09/24/20 09:21:35 AM,17.91,17.558,,,
3135,09/24/20 09:21:36 AM,17.91,17.534,,,
3136,09/24/20 09:21:37 AM,17.91,17.558,,,
3137,09/24/20 09:21:38 AM,17.91,17.558,,,
3138,09/24/20 09:21:39 AM,17.91,17.558,,,
3139,09/24/20 09:21:40 AM,17.91,17.558,,,
3140,09/24/20 09:21:41 AM,17.91,17.558,,,
3141,09/24/20 09:21:42 AM,17.91,17.558,,,
3142,09/24/20 09:21:43 AM,17.91,17.558,,,
3143,09/24/20 09:21:44 AM,17.91,17.558,,,
3144,09/24/20 09:21:45 AM,17.91,17.558,,,
3145,09/24/20 09:21:46 AM,17.91,17.558,,,
3146,09/24/20 09:21:47 AM,17.91,17.582,,,
3147,09/24/20 09:21:48 AM,17.91,17.558,,,
3148,09/24/20 09:21:49 AM,17.91,17.582,,,
3149,09/24/20 09:21:50 AM,17.91,17.582,,,
3150,09/24/20 09:21:51 AM,17.91,17.582,,,
3151,09/24/20 09:21:52 AM,17.91,17.582,,,
3152,09/24/20 09:21:53 AM,17.91,17.582,,,
3153,09/24/20 09:21:54 AM,17.91,17.582,,,
3154,09/24/20 09:21:55 AM,17.91,17.582,,,
3155,09/24/20 09:21:56 AM,17.91,17.582,,,
3156,09/24/20 09:21:57 AM,17.91,17.582,,,
3157,09/24/20 09:21:58 AM,17.91,17.582,,,
3158,09/24/20 09:21:59 AM,17.91,17.582,,,
3159,09/24/20 09:22:00 AM,17.91,17.582,,,
3160,09/24/20 09:22:01 AM,17.91,17.582,,,
3161,09/24/20 09:22:02 AM,17.91,17.582,,,
3162,09/24/20 09:22:03 AM,17.91,17.582,,,
3163,09/24/20 09:22:04 AM,17.91,17.582,,,
3164,09/24/20 09:22:05 AM,17.91,17.582,,,
3165,09/24/20 09:22:06 AM,17.91,17.582,,,
3166,09/24/20 09:22:07 AM,17.91,17.582,,,
3167,09/24/20 09:22:08 AM,17.91,17.582,,,
3168,09/24/20 09:22:09 AM,17.91,17.582,,,
3169,09/24/20 09:22:10 AM,17.91,17.582,,,
3170,09/24/20 09:22:11 AM,17.91,17.582,,,
3171,09/24/20 09:22:12 AM,17.91,17.582,,,
3172,09/24/20 09:22:13 AM,17.91,17.582,,,
3173,09/24/20 09:22:14 AM,17.91,17.582,,,
3174,09/24/20 09:22:15 AM,17.91,17.582,,,
3175,09/24/20 09:22:16 AM,17.91,17.582,,,
3176,09/24/20 09:22:17 AM,17.91,17.582,,,
3177,09/24/20 09:22:18 AM,17.91,17.582,,,
3178,09/24/20 09:22:19 AM,17.91,17.605,,,
3179,09/24/20 09:22:20 AM,17.91,17.582,,,
3180,09/24/20 09:22:21 AM,17.91,17.582,,,
3181,09/24/20 09:22:22 AM,17.91,17.605,,,
3182,09/24/20 09:22:23 AM,17.91,17.605,,,
3183,09/24/20 09:22:24 AM,17.91,17.605,,,
3184,09/24/20 09:22:25 AM,17.91,17.582,,,
3185,09/24/20 09:22:26 AM,17.91,17.605,,,
3186,09/24/20 09:22:27 AM,17.91,17.605,,,
3187,09/24/20 09:22:28 AM,17.91,17.605,,,
3188,09/24/20 09:22:29 AM,17.91,17.605,,,
3189,09/24/20 09:22:30 AM,17.91,17.605,,,
3190,09/24/20 09:22:31 AM,17.91,17.605,,,
3191,09/24/20 09:22:32 AM,17.91,17.605,,,
3192,09/24/20 09:22:33 AM,18.25,17.605,,,
3193,09/24/20 09:22:34 AM,17.91,17.605,,,
3194,09/24/20 09:22:35 AM,17.91,17.605,,,
3195,09/24/20 09:22:36 AM,17.91,17.605,,,
3196,09/24/20 09:22:37 AM,17.91,17.605,,,
3197,09/24/20 09:22:38 AM,17.91,17.629,,,
3198,09/24/20 09:22:39 AM,17.91,17.605,,,
3199,09/24/20 09:22:40 AM,17.91,17.605,,,
3200,09/24/20 09:22:41 AM,18.25,17.605,,,
3201,09/24/20 09:22:42 AM,17.91,17.605,,,
3202,09/24/20 09:22:43 AM,17.91,17.605,,,
3203,09/24/20 09:22:44 AM,18.25,17.605,,,
3204,09/24/20 09:22:45 AM,18.25,17.629,,,
3205,09/24/20 09:22:46 AM,18.25,17.605,,,
3206,09/24/20 09:22:47 AM,17.91,17.629,,,
3207,09/24/20 09:22:48 AM,18.25,17.629,,,
3208,09/24/20 09:22:49 AM,17.91,17.605,,,
3209,09/24/20 09:22:50 AM,17.91,17.629,,,
3210,09/24/20 09:22:51 AM,17.91,17.629,,,
3211,09/24/20 09:22:52 AM,18.25,17.629,,,
3212,09/24/20 09:22:53 AM,17.91,17.629,,,
3213,09/24/20 09:22:54 AM,18.25,17.629,,,
3214,09/24/20 09:22:55 AM,17.91,17.629,,,
3215,09/24/20 09:22:56 AM,18.25,17.629,,,
3216,09/24/20 09:22:57 AM,18.25,17.629,,,
3217,09/24/20 09:22:58 AM,17.91,17.629,,,
3218,09/24/20 09:22:59 AM,18.25,17.629,,,
3219,09/24/20 09:23:00 AM,18.25,17.629,,,
3220,09/24/20 09:23:01 AM,17.91,17.629,,,
3221,09/24/20 09:23:02 AM,18.25,17.629,,,
3222,09/24/20 09:23:03 AM,17.91,17.629,,,
3223,09/24/20 09:23:04 AM,17.91,17.629,,,
3224,09/24/20 09:23:05 AM,17.91,17.629,,,
3225,09/24/20 09:23:06 AM,17.91,17.629,,,
3226,09/24/20 09:23:07 AM,17.91,17.629,,,
3227,09/24/20 09:23:08 AM,18.25,17.629,,,
3228,09/24/20 09:23:09 AM,17.91,17.629,,,
3229,09/24/20 09:23:10 AM,18.25,17.629,,,
3230,09/24/20 09:23:11 AM,17.91,17.629,,,
3231,09/24/20 09:23:12 AM,18.25,17.629,,,
3232,09/24/20 09:23:13 AM,17.91,17.629,,,
3233,09/24/20 09:23:14 AM,17.91,17.629,,,
3234,09/24/20 09:23:15 AM,18.25,17.629,,,
3235,09/24/20 09:23:16 AM,18.25,17.653,,,
3236,09/24/20 09:23:17 AM,18.25,17.653,,,
3237,09/24/20 09:23:18 AM,18.25,17.629,,,
3238,09/24/20 09:23:19 AM,17.91,17.629,,,
3239,09/24/20 09:23:20 AM,17.91,17.629,,,
3240,09/24/20 09:23:21 AM,18.25,17.653,,,
3241,09/24/20 09:23:22 AM,18.25,17.653,,,
3242,09/24/20 09:23:23 AM,18.25,17.653,,,
