#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
927,05/28/2022 12:40:48,23.37,37.79,8.18,,,
928,05/28/2022 12:41:48,23.25,37.91,8.12,,,
929,05/28/2022 12:42:48,23.16,38.20,8.16,,,
930,05/28/2022 12:43:48,23.05,38.34,8.11,,,
931,05/28/2022 12:44:48,22.99,38.44,8.10,,,
932,05/28/2022 12:45:48,22.87,38.38,7.97,,,
933,05/28/2022 12:46:48,22.79,38.49,7.93,,,
934,05/28/2022 12:47:48,22.70,38.52,7.87,,,
935,05/28/2022 12:48:48,22.62,38.61,7.83,,,
936,05/28/2022 12:49:48,22.52,38.82,7.82,,,
937,05/28/2022 12:50:48,22.43,39.09,7.85,,,
938,05/28/2022 12:51:48,22.35,39.33,7.86,,,
939,05/28/2022 12:52:48,22.29,39.47,7.86,,,
940,05/28/2022 12:53:48,22.28,39.72,7.95,,,
941,05/28/2022 12:54:48,22.24,39.78,7.93,,,
942,05/28/2022 12:55:48,22.22,39.70,7.88,,,
943,05/28/2022 12:56:48,22.20,39.53,7.80,,,
944,05/28/2022 12:57:48,22.18,39.53,7.78,,,
945,05/28/2022 12:58:48,22.18,39.37,7.72,,,
946,05/28/2022 12:59:48,22.22,39.27,7.72,,,
947,05/28/2022 13:00:48,22.22,39.30,7.73,,,
948,05/28/2022 13:01:48,22.21,39.27,7.71,,,
949,05/28/2022 13:02:48,22.26,39.14,7.71,,,
950,05/28/2022 13:03:48,22.32,38.96,7.69,,,
951,05/28/2022 13:04:48,22.33,38.64,7.58,,,
952,05/28/2022 13:05:48,22.39,38.50,7.59,,,
953,05/28/2022 13:06:48,22.44,38.35,7.58,,,
954,05/28/2022 13:07:48,22.47,38.33,7.59,,,
955,05/28/2022 13:08:48,22.54,38.31,7.65,,,
956,05/28/2022 13:09:48,22.57,38.30,7.67,,,
957,05/28/2022 13:10:48,22.63,38.32,7.73,,,
958,05/28/2022 13:11:48,22.69,38.06,7.69,,,
959,05/28/2022 13:12:48,22.73,37.84,7.64,,,
960,05/28/2022 13:13:48,22.84,37.96,7.78,,,
961,05/28/2022 13:14:48,22.90,37.69,7.72,,,
962,05/28/2022 13:15:48,22.96,37.64,7.76,,,
963,05/28/2022 13:16:48,23.01,37.50,7.75,,,
964,05/28/2022 13:17:48,23.06,37.42,7.76,,,
965,05/28/2022 13:18:48,23.12,37.25,7.75,,,
966,05/28/2022 13:19:48,23.15,37.11,7.72,,,
967,05/28/2022 13:20:48,23.22,36.88,7.69,,,
968,05/28/2022 13:21:48,23.26,36.76,7.68,,,
969,05/28/2022 13:22:48,23.32,36.51,7.64,,,
970,05/28/2022 13:23:48,23.35,36.34,7.59,,,
971,05/28/2022 13:24:48,23.43,36.41,7.69,,,
972,05/28/2022 13:25:48,23.49,35.89,7.53,,,
973,05/28/2022 13:26:48,23.53,35.56,7.43,,,
974,05/28/2022 13:27:48,23.57,35.46,7.43,,,
975,05/28/2022 13:28:48,23.61,35.19,7.35,,,
976,05/28/2022 13:29:48,23.69,34.79,7.25,,,
977,05/28/2022 13:30:48,23.73,34.74,7.27,,,
978,05/28/2022 13:31:48,23.80,34.71,7.31,,,
979,05/28/2022 13:32:48,23.81,34.70,7.32,,,
980,05/28/2022 13:33:48,23.84,34.50,7.26,,,
981,05/28/2022 13:34:48,23.91,34.53,7.34,,,
982,05/28/2022 13:35:48,23.92,34.34,7.27,,,
983,05/28/2022 13:36:48,23.96,33.99,7.15,,,
984,05/28/2022 13:37:48,24.00,33.58,7.01,,,
985,05/28/2022 13:38:48,24.00,33.17,6.83,,,
986,05/28/2022 13:39:48,24.03,32.77,6.68,,,
987,05/28/2022 13:40:48,24.04,32.49,6.57,,,
988,05/28/2022 13:41:48,24.05,32.45,6.56,,,
989,05/28/2022 13:42:48,24.06,32.59,6.63,,,
990,05/28/2022 13:43:48,24.08,32.20,6.46,,,
991,05/28/2022 13:44:48,24.04,32.31,6.48,,,
992,05/28/2022 13:45:48,24.05,31.94,6.33,,,
993,05/28/2022 13:46:48,24.02,31.11,5.92,,,
994,05/28/2022 13:47:48,23.95,30.54,5.59,,,
995,05/28/2022 13:48:48,23.86,30.36,5.43,,,
996,05/28/2022 13:49:48,23.81,30.14,5.27,,,
997,05/28/2022 13:50:48,23.72,30.16,5.21,,,
998,05/28/2022 13:51:48,23.61,29.80,4.94,,,
999,05/28/2022 13:52:48,23.53,30.27,5.09,,,
1000,05/28/2022 13:53:48,23.37,30.23,4.94,,,
1001,05/28/2022 13:54:48,23.29,30.41,4.96,,,
1002,05/28/2022 13:55:48,23.21,30.09,4.73,,,
1003,05/28/2022 13:56:48,23.05,30.29,4.69,,,
1004,05/28/2022 13:57:48,22.97,30.86,4.89,,,
1005,05/28/2022 13:58:48,22.85,31.21,4.95,,,
1006,05/28/2022 13:59:48,22.75,31.74,5.10,,,
1007,05/28/2022 14:00:48,22.70,31.91,5.14,,,
1008,05/28/2022 14:01:48,22.60,32.10,5.13,,,
1009,05/28/2022 14:02:48,22.52,32.31,5.16,,,
1010,05/28/2022 14:03:48,22.43,32.70,5.25,,,
1011,05/28/2022 14:04:48,22.39,32.58,5.16,,,
1012,05/28/2022 14:05:48,22.28,32.45,5.01,,,
1013,05/28/2022 14:06:48,22.25,32.27,4.90,,,
1014,05/28/2022 14:07:48,22.22,32.31,4.89,,,
1015,05/28/2022 14:08:48,22.14,32.52,4.92,,,
1016,05/28/2022 14:09:48,22.18,32.73,5.04,,,
1017,05/28/2022 14:10:48,22.14,32.67,4.99,,,
1018,05/28/2022 14:11:48,22.13,32.98,5.11,,,
1019,05/28/2022 14:12:48,22.14,33.15,5.20,,,
1020,05/28/2022 14:13:48,22.17,33.17,5.22,,,
1021,05/28/2022 14:14:48,22.18,33.28,5.28,,,
1022,05/28/2022 14:15:48,22.23,33.24,5.31,,,
1023,05/28/2022 14:16:48,22.27,32.99,5.24,,,
1024,05/28/2022 14:17:48,22.29,32.81,5.18,,,
1025,05/28/2022 14:18:48,22.32,32.60,5.11,,,
1026,05/28/2022 14:19:48,22.39,32.27,5.03,,,
1027,05/28/2022 14:20:48,22.44,32.14,5.02,,,
1028,05/28/2022 14:21:48,22.49,32.19,5.07,,,
1029,05/28/2022 14:22:48,22.54,31.23,4.69,,,
1030,05/28/2022 14:23:48,22.57,31.29,4.74,,,
1031,05/28/2022 14:24:48,22.64,31.52,4.91,,,
1032,05/28/2022 14:25:48,22.68,31.47,4.92,,,
1033,05/28/2022 14:26:48,22.75,31.01,4.76,,,
1034,05/28/2022 14:27:48,22.83,30.69,4.69,,,
1035,05/28/2022 14:28:48,22.85,30.94,4.82,,,
1036,05/28/2022 14:29:48,22.95,30.82,4.85,,,
1037,05/28/2022 14:30:48,22.97,31.01,4.96,,,
1038,05/28/2022 14:31:48,23.06,30.99,5.02,,,
1039,05/28/2022 14:32:48,23.12,30.60,4.90,,,
1040,05/28/2022 14:33:48,23.15,30.50,4.88,,,
1041,05/28/2022 14:34:48,23.21,30.32,4.84,,,
1042,05/28/2022 14:35:48,23.25,30.40,4.91,,,
1043,05/28/2022 14:36:48,23.28,30.40,4.94,,,
1044,05/28/2022 14:37:48,23.32,30.38,4.97,,,
1045,05/28/2022 14:38:48,23.39,30.17,4.93,,,
1046,05/28/2022 14:39:48,23.42,30.17,4.96,,,
1047,05/28/2022 14:40:48,23.46,30.18,4.99,,,
1048,05/28/2022 14:41:48,23.53,29.82,4.88,,,
1049,05/28/2022 14:42:48,23.56,29.74,4.87,,,
1050,05/28/2022 14:43:48,23.64,29.65,4.89,,,
1051,05/28/2022 14:44:48,23.69,29.59,4.91,,,
1052,05/28/2022 14:45:48,23.69,29.44,4.84,,,
1053,05/28/2022 14:46:48,23.73,29.16,4.74,,,
1054,05/28/2022 14:47:48,23.79,29.45,4.92,,,
1055,05/28/2022 14:48:48,23.85,29.31,4.91,,,
1056,05/28/2022 14:49:48,23.85,29.12,4.81,,,
1057,05/28/2022 14:50:48,23.89,29.20,4.89,,,
1058,05/28/2022 14:51:48,23.95,28.94,4.81,,,
1059,05/28/2022 14:52:48,23.98,28.85,4.80,,,
1060,05/28/2022 14:53:48,23.99,28.68,4.72,,,
1061,05/28/2022 14:54:48,24.04,28.02,4.43,,,
1062,05/28/2022 14:55:48,24.08,27.78,4.34,,,
1063,05/28/2022 14:56:48,24.11,27.71,4.33,,,
1064,05/28/2022 14:57:48,24.13,27.06,4.01,,,
1065,05/28/2022 14:58:48,24.12,26.88,3.90,,,
1066,05/28/2022 14:59:48,24.15,26.20,3.57,,,
1067,05/28/2022 15:00:48,24.15,26.43,3.69,,,
1068,05/28/2022 15:01:48,24.14,26.31,3.62,,,
1069,05/28/2022 15:02:48,24.11,26.13,3.49,,,
1070,05/28/2022 15:03:48,24.06,26.08,3.43,,,
1071,05/28/2022 15:04:48,24.04,25.72,3.22,,,
1072,05/28/2022 15:05:48,23.98,25.92,3.27,,,
1073,05/28/2022 15:06:48,23.92,26.04,3.29,,,
1074,05/28/2022 15:07:48,23.80,26.08,3.20,,,
1075,05/28/2022 15:08:48,23.74,25.93,3.08,,,
1076,05/28/2022 15:09:48,23.64,25.91,2.97,,,
1077,05/28/2022 15:10:48,23.54,26.04,2.96,,,
1078,05/28/2022 15:11:48,23.45,25.23,2.45,,,
1079,05/28/2022 15:12:48,23.32,24.76,2.07,,,
1080,05/28/2022 15:13:48,23.25,24.84,2.05,,,
1081,05/28/2022 15:14:48,23.14,25.10,2.11,,,
1082,05/28/2022 15:15:48,23.07,24.98,1.98,,,
1083,05/28/2022 15:16:48,22.98,24.97,1.90,,,
1084,05/28/2022 15:17:48,22.85,24.73,1.65,,,
1085,05/28/2022 15:18:48,22.75,25.00,1.72,,,
1086,05/28/2022 15:19:48,22.65,25.15,1.72,,,
1087,05/28/2022 15:20:48,22.58,24.85,1.50,,,
1088,05/28/2022 15:21:48,22.50,24.76,1.37,,,
1089,05/28/2022 15:22:48,22.37,24.79,1.28,,,
1090,05/28/2022 15:23:48,22.34,25.02,1.38,,,
1091,05/28/2022 15:24:48,22.25,24.96,1.28,,,
1092,05/28/2022 15:25:48,22.22,25.02,1.28,,,
1093,05/28/2022 15:26:48,22.18,25.30,1.40,,,
1094,05/28/2022 15:27:48,22.12,25.23,1.32,,,
1095,05/28/2022 15:28:48,22.11,25.13,1.25,,,
1096,05/28/2022 15:29:48,22.10,25.31,1.34,,,
1097,05/28/2022 15:30:48,22.10,25.30,1.34,,,
1098,05/28/2022 15:31:48,22.10,25.45,1.42,,,
1099,05/28/2022 15:32:48,22.14,25.64,1.56,,,
1100,05/28/2022 15:33:48,22.16,25.75,1.63,,,
1101,05/28/2022 15:34:48,22.18,25.42,1.46,,,
1102,05/28/2022 15:35:48,22.26,25.59,1.63,,,
1103,05/28/2022 15:36:48,22.27,25.35,1.51,,,
1104,05/28/2022 15:37:48,22.33,25.09,1.41,,,
1105,05/28/2022 15:38:48,22.39,24.88,1.35,,,
1106,05/28/2022 15:39:48,22.44,24.52,1.19,,,
1107,05/28/2022 15:40:48,22.52,24.50,1.25,,,
1108,05/28/2022 15:41:48,22.56,24.36,1.20,,,
1109,05/28/2022 15:42:48,22.67,24.40,1.31,,,
1110,05/28/2022 15:43:48,22.73,24.30,1.31,,,
1111,05/28/2022 15:44:48,22.75,24.21,1.27,,,
1112,05/28/2022 15:45:48,22.85,24.34,1.43,,,
1113,05/28/2022 15:46:48,22.92,24.51,1.59,,,
1114,05/28/2022 15:47:48,22.97,24.25,1.48,,,
1115,05/28/2022 15:48:48,23.03,24.07,1.43,,,
1116,05/28/2022 15:49:48,23.10,24.11,1.51,,,
1117,05/28/2022 15:50:48,23.14,24.06,1.52,,,
1118,05/28/2022 15:51:48,23.16,24.02,1.51,,,
1119,05/28/2022 15:52:48,23.22,24.09,1.60,,,
1120,05/28/2022 15:53:48,23.26,24.14,1.66,,,
1121,05/28/2022 15:54:48,23.31,24.13,1.70,,,
1122,05/28/2022 15:55:48,23.38,23.98,1.67,,,
1123,05/28/2022 15:56:48,23.43,23.87,1.65,,,
1124,05/28/2022 15:57:48,23.47,23.97,1.74,,,
1125,05/28/2022 15:58:48,23.50,23.96,1.76,,,
1126,05/28/2022 15:59:48,23.60,24.02,1.88,,,
1127,05/28/2022 16:00:48,23.62,23.91,1.84,,,
1128,05/28/2022 16:01:48,23.69,23.90,1.88,,,
1129,05/28/2022 16:02:48,23.72,24.04,1.99,,,
1130,05/28/2022 16:03:48,23.74,23.90,1.93,,,
1131,05/28/2022 16:04:48,23.80,23.95,2.00,,,
1132,05/28/2022 16:05:48,23.82,24.01,2.06,,,
1133,05/28/2022 16:06:48,23.88,23.84,2.01,,,
1134,05/28/2022 16:07:48,23.91,23.77,2.00,,,
1135,05/28/2022 16:08:48,23.97,23.86,2.09,,,
1136,05/28/2022 16:09:48,23.98,23.59,1.94,,,
1137,05/28/2022 16:10:48,24.00,23.76,2.07,,,
1138,05/28/2022 16:11:48,24.04,23.70,2.06,,,
1139,05/28/2022 16:12:48,24.05,23.44,1.92,,,
1140,05/28/2022 16:13:48,24.06,23.41,1.91,,,
1141,05/28/2022 16:14:48,24.08,23.33,1.87,,,
1142,05/28/2022 16:15:48,24.05,23.05,1.68,,,
1143,05/28/2022 16:16:48,24.02,22.39,1.25,,,
1144,05/28/2022 16:17:48,23.96,22.77,1.43,,,
1145,05/28/2022 16:18:48,23.94,23.14,1.64,,,
1146,05/28/2022 16:19:48,23.83,23.23,1.60,,,
1147,05/28/2022 16:20:48,23.75,23.32,1.60,,,
1148,05/28/2022 16:21:48,23.62,23.42,1.54,,,
1149,05/28/2022 16:22:48,23.49,23.49,1.47,,,
1150,05/28/2022 16:23:48,23.38,23.37,1.31,,,
1151,05/28/2022 16:24:48,23.27,22.77,0.86,,,
1152,05/28/2022 16:25:48,23.13,23.01,0.89,,,
1153,05/28/2022 16:26:48,23.00,22.55,0.50,,,
1154,05/28/2022 16:27:48,22.92,22.54,0.42,,,
1155,05/28/2022 16:28:48,22.81,22.33,0.21,,,
1156,05/28/2022 16:29:48,22.65,22.69,0.29,,,
1157,05/28/2022 16:30:48,22.55,23.02,0.41,,,
1158,05/28/2022 16:31:48,22.44,22.78,0.18,,,
1159,05/28/2022 16:32:48,22.35,23.39,0.46,,,
1160,05/28/2022 16:33:48,22.26,23.59,0.50,,,
1161,05/28/2022 16:34:48,22.22,23.79,0.58,,,
1162,05/28/2022 16:35:48,22.19,24.23,0.81,,,
1163,05/28/2022 16:36:48,22.12,24.27,0.78,,,
1164,05/28/2022 16:37:48,22.08,24.45,0.84,,,
1165,05/28/2022 16:38:48,22.04,24.46,0.81,,,
1166,05/28/2022 16:39:48,22.03,24.42,0.78,,,
1167,05/28/2022 16:40:48,22.02,24.37,0.75,,,
1168,05/28/2022 16:41:48,22.02,24.13,0.61,,,
1169,05/28/2022 16:42:48,22.05,24.26,0.71,,,
1170,05/28/2022 16:43:48,22.06,24.30,0.74,,,
1171,05/28/2022 16:44:48,22.11,24.67,1.00,,,
1172,05/28/2022 16:45:48,22.11,24.00,0.61,,,
1173,05/28/2022 16:46:48,22.21,24.39,0.92,,,
1174,05/28/2022 16:47:48,22.23,24.48,0.99,,,
1175,05/28/2022 16:48:48,22.29,24.30,0.94,,,
1176,05/28/2022 16:49:48,22.35,24.35,1.01,,,
1177,05/28/2022 16:50:48,22.38,24.39,1.07,,,
1178,05/28/2022 16:51:48,22.47,24.34,1.11,,,
1179,05/28/2022 16:52:48,22.49,24.36,1.14,,,
1180,05/28/2022 16:53:48,22.55,24.44,1.24,,,
1181,05/28/2022 16:54:48,22.62,24.44,1.29,,,
1182,05/28/2022 16:55:48,22.68,24.32,1.28,,,
1183,05/28/2022 16:56:48,22.73,24.29,1.31,,,
1184,05/28/2022 16:57:48,22.80,24.11,1.26,,,
1185,05/28/2022 16:58:48,22.87,24.25,1.40,,,
1186,05/28/2022 16:59:48,22.92,24.11,1.35,,,
1187,05/28/2022 17:00:48,22.98,24.17,1.44,,,
1188,05/28/2022 17:01:48,23.06,24.10,1.47,,,
1189,05/28/2022 17:02:48,23.14,24.16,1.57,,,
1190,05/28/2022 17:03:48,23.17,24.12,1.58,,,
1191,05/28/2022 17:04:48,23.25,24.04,1.59,,,
1192,05/28/2022 17:05:48,23.27,24.13,1.67,,,
1193,05/28/2022 17:06:48,23.30,24.20,1.73,,,
1194,05/28/2022 17:07:48,23.38,24.05,1.71,,,
1195,05/28/2022 17:08:48,23.45,24.05,1.77,,,
1196,05/28/2022 17:09:48,23.50,24.01,1.79,,,
1197,05/28/2022 17:10:48,23.56,24.06,1.87,,,
1198,05/28/2022 17:11:48,23.58,24.02,1.86,,,
1199,05/28/2022 17:12:48,23.62,23.78,1.76,,,
1200,05/28/2022 17:13:48,23.69,23.64,1.73,,,
1201,05/28/2022 17:14:48,23.71,23.54,1.69,,,
1202,05/28/2022 17:15:48,23.79,23.52,1.74,,,
1203,05/28/2022 17:16:48,23.82,23.54,1.78,,,
1204,05/28/2022 17:17:48,23.85,23.54,1.81,,,
1205,05/28/2022 17:18:48,23.90,23.63,1.91,,,
1206,05/28/2022 17:19:48,23.96,23.37,1.80,,,
1207,05/28/2022 17:20:48,23.99,22.90,1.54,,,
1208,05/28/2022 17:21:48,24.02,22.68,1.43,,,
1209,05/28/2022 17:22:48,24.01,22.32,1.20,,,
1210,05/28/2022 17:23:48,24.06,22.56,1.39,,,
1211,05/28/2022 17:24:48,24.06,22.53,1.37,,,
1212,05/28/2022 17:25:48,24.02,22.27,1.18,,,
1213,05/28/2022 17:26:48,23.98,22.07,1.02,,,
1214,05/28/2022 17:27:48,23.95,22.37,1.18,,,
1215,05/28/2022 17:28:48,23.85,22.29,1.05,,,
1216,05/28/2022 17:29:48,23.77,22.19,0.92,,,
1217,05/28/2022 17:30:48,23.67,22.36,0.94,,,
1218,05/28/2022 17:31:48,23.56,22.26,0.79,,,
1219,05/28/2022 17:32:48,23.44,22.42,0.79,,,
1220,05/28/2022 17:33:48,23.30,22.64,0.81,,,
1221,05/28/2022 17:34:48,23.21,22.34,0.54,,,
1222,05/28/2022 17:35:48,23.08,22.61,0.60,,,
1223,05/28/2022 17:36:48,22.97,22.65,0.53,,,
1224,05/28/2022 17:37:48,22.85,22.69,0.46,,,
1225,05/28/2022 17:38:48,22.76,22.59,0.32,,,
1226,05/28/2022 17:39:48,22.63,22.78,0.33,,,
1227,05/28/2022 17:40:48,22.54,22.94,0.35,,,
1228,05/28/2022 17:41:48,22.48,22.80,0.21,,,
1229,05/28/2022 17:42:48,22.35,23.14,0.31,,,
1230,05/28/2022 17:43:48,22.27,23.39,0.39,,,
1231,05/28/2022 17:44:48,22.22,23.57,0.46,,,
1232,05/28/2022 17:45:48,22.17,23.68,0.47,,,
1233,05/28/2022 17:46:48,22.14,23.79,0.52,,,
1234,05/28/2022 17:47:48,22.13,24.10,0.69,,,
1235,05/28/2022 17:48:48,22.13,24.37,0.84,,,
1236,05/28/2022 17:49:48,22.14,24.54,0.95,,,
1237,05/28/2022 17:50:48,22.16,24.45,0.91,,,
1238,05/28/2022 17:51:48,22.19,24.64,1.04,,,
1239,05/28/2022 17:52:48,22.24,24.70,1.12,,,
1240,05/28/2022 17:53:48,22.28,24.73,1.17,,,
1241,05/28/2022 17:54:48,22.33,24.67,1.18,,,
1242,05/28/2022 17:55:48,22.40,24.52,1.16,,,
1243,05/28/2022 17:56:48,22.49,24.47,1.20,,,
1244,05/28/2022 17:57:48,22.52,24.56,1.28,,,
1245,05/28/2022 17:58:48,22.55,24.37,1.20,,,
1246,05/28/2022 17:59:48,22.65,24.21,1.19,,,
1247,05/28/2022 18:00:48,22.75,24.13,1.23,,,
1248,05/28/2022 18:01:48,22.83,24.13,1.29,,,
1249,05/28/2022 18:02:48,22.87,24.06,1.29,,,
1250,05/28/2022 18:03:48,22.96,24.02,1.34,,,
1251,05/28/2022 18:04:48,23.01,24.04,1.40,,,
1252,05/28/2022 18:05:48,23.10,23.96,1.42,,,
1253,05/28/2022 18:06:48,23.14,23.83,1.38,,,
1254,05/28/2022 18:07:48,23.22,23.88,1.48,,,
1255,05/28/2022 18:08:48,23.25,23.71,1.41,,,
1256,05/28/2022 18:09:48,23.30,23.93,1.58,,,
1257,05/28/2022 18:10:48,23.36,24.71,2.07,,,
1258,05/28/2022 18:11:48,23.45,25.25,2.46,,,
1259,05/28/2022 18:12:48,23.50,25.17,2.45,,,
1260,05/28/2022 18:13:48,23.54,25.56,2.70,,,
1261,05/28/2022 18:14:48,23.57,24.20,1.96,,,
1262,05/28/2022 18:15:48,23.65,23.70,1.73,,,
1263,05/28/2022 18:16:48,23.70,25.15,2.61,,,
1264,05/28/2022 18:17:48,23.71,25.12,2.60,,,
1265,05/28/2022 18:18:48,23.77,23.82,1.91,,,
1266,05/28/2022 18:19:48,23.80,24.90,2.55,,,
1267,05/28/2022 18:20:48,23.88,25.04,2.70,,,
1268,05/28/2022 18:21:48,23.89,24.98,2.67,,,
1269,05/28/2022 18:22:48,23.95,24.85,2.65,,,
1270,05/28/2022 18:23:48,23.96,24.61,2.52,,,
1271,05/28/2022 18:24:48,23.99,23.84,2.10,,,
1272,05/28/2022 18:25:48,24.01,23.68,2.02,,,
1273,05/28/2022 18:26:48,24.04,23.44,1.91,,,
1274,05/28/2022 18:27:48,24.11,22.71,1.52,,,
1275,05/28/2022 18:28:48,24.11,22.44,1.36,,,
1276,05/28/2022 18:29:48,24.11,22.60,1.45,,,
1277,05/28/2022 18:30:48,24.10,22.64,1.47,,,
1278,05/28/2022 18:31:48,24.06,22.41,1.30,,,
1279,05/28/2022 18:32:48,24.03,22.36,1.24,,,
1280,05/28/2022 18:33:48,23.96,22.35,1.18,,,
1281,05/28/2022 18:34:48,23.88,22.52,1.22,,,
1282,05/28/2022 18:35:48,23.82,22.67,1.25,,,
1283,05/28/2022 18:36:48,23.72,22.75,1.23,,,
1284,05/28/2022 18:37:48,23.64,22.87,1.22,,,
1285,05/28/2022 18:38:48,23.49,23.25,1.33,,,
1286,05/28/2022 18:39:48,23.37,23.41,1.33,,,
1287,05/28/2022 18:40:48,23.24,23.54,1.30,,,
1288,05/28/2022 18:41:48,23.09,23.55,1.18,,,
1289,05/28/2022 18:42:48,22.97,23.71,1.17,,,
1290,05/28/2022 18:43:48,22.87,23.90,1.20,,,
1291,05/28/2022 18:44:48,22.78,23.70,1.00,,,
1292,05/28/2022 18:45:48,22.66,23.68,0.89,,,
1293,05/28/2022 18:46:48,22.56,23.84,0.90,,,
1294,05/28/2022 18:47:48,22.44,23.98,0.88,,,
1295,05/28/2022 18:48:48,22.36,24.17,0.92,,,
1296,05/28/2022 18:49:48,22.26,24.50,1.03,,,
1297,05/28/2022 18:50:48,22.21,24.43,0.94,,,
1298,05/28/2022 18:51:48,22.19,24.68,1.07,,,
1299,05/28/2022 18:52:48,22.17,24.77,1.10,,,
1300,05/28/2022 18:53:48,22.16,24.96,1.20,,,
1301,05/28/2022 18:54:48,22.18,25.16,1.32,,,
1302,05/28/2022 18:55:48,22.21,25.01,1.27,,,
1303,05/28/2022 18:56:48,22.25,24.99,1.30,,,
1304,05/28/2022 18:57:48,22.29,24.81,1.23,,,
1305,05/28/2022 18:58:48,22.35,24.90,1.33,,,
1306,05/28/2022 18:59:48,22.40,24.88,1.36,,,
1307,05/28/2022 19:00:48,22.44,24.95,1.43,,,
1308,05/28/2022 19:01:48,22.52,24.98,1.52,,,
1309,05/28/2022 19:02:48,22.57,24.73,1.42,,,
1310,05/28/2022 19:03:48,22.64,24.58,1.39,,,
1311,05/28/2022 19:04:48,22.73,25.01,1.71,,,
1312,05/28/2022 19:05:48,22.81,24.89,1.71,,,
1313,05/28/2022 19:06:48,22.86,25.53,2.11,,,
1314,05/28/2022 19:07:48,22.96,25.74,2.31,,,
1315,05/28/2022 19:08:48,22.99,24.92,1.88,,,
1316,05/28/2022 19:09:48,23.05,24.73,1.82,,,
1317,05/28/2022 19:10:48,23.09,24.62,1.80,,,
1318,05/28/2022 19:11:48,23.14,24.53,1.79,,,
1319,05/28/2022 19:12:48,23.20,24.63,1.89,,,
1320,05/28/2022 19:13:48,23.27,25.09,2.21,,,
1321,05/28/2022 19:14:48,23.30,24.57,1.95,,,
1322,05/28/2022 19:15:48,23.36,25.29,2.40,,,
1323,05/28/2022 19:16:48,23.43,24.30,1.90,,,
1324,05/28/2022 19:17:48,23.49,24.32,1.96,,,
1325,05/28/2022 19:18:48,23.53,24.27,1.96,,,
1326,05/28/2022 19:19:48,23.58,24.23,1.99,,,
1327,05/28/2022 19:20:48,23.64,24.19,2.01,,,
1328,05/28/2022 19:21:48,23.71,24.25,2.11,,,
1329,05/28/2022 19:22:48,23.73,24.28,2.14,,,
1330,05/28/2022 19:23:48,23.81,24.19,2.15,,,
1331,05/28/2022 19:24:48,23.83,24.16,2.15,,,
1332,05/28/2022 19:25:48,23.89,24.14,2.19,,,
1333,05/28/2022 19:26:48,23.92,24.17,2.24,,,
1334,05/28/2022 19:27:48,23.97,24.16,2.27,,,
1335,05/28/2022 19:28:48,24.00,24.13,2.28,,,
1336,05/28/2022 19:29:48,24.06,24.15,2.34,,,
1337,05/28/2022 19:30:48,24.08,24.56,2.59,,,
1338,05/28/2022 19:31:48,24.14,24.70,2.73,,,
1339,05/28/2022 19:32:48,24.13,24.98,2.87,,,
1340,05/28/2022 19:33:48,24.18,24.72,2.78,,,
1341,05/28/2022 19:34:48,24.17,24.64,2.72,,,
1342,05/28/2022 19:35:48,24.19,25.32,3.12,,,
1343,05/28/2022 19:36:48,24.20,24.70,2.78,,,
1344,05/28/2022 19:37:48,24.14,24.31,2.50,,,
1345,05/28/2022 19:38:48,24.11,24.11,2.36,,,
1346,05/28/2022 19:39:48,24.02,24.21,2.34,,,
1347,05/28/2022 19:40:48,23.90,24.44,2.38,,,
1348,05/28/2022 19:41:48,23.86,24.41,2.32,,,
1349,05/28/2022 19:42:48,23.76,24.49,2.29,,,
1350,05/28/2022 19:43:48,23.62,24.65,2.26,,,
1351,05/28/2022 19:44:48,23.52,24.85,2.29,,,
1352,05/28/2022 19:45:48,23.37,25.02,2.25,,,
1353,05/28/2022 19:46:48,23.24,25.09,2.19,,,
1354,05/28/2022 19:47:48,23.10,25.44,2.26,,,
1355,05/28/2022 19:48:48,23.01,25.50,2.22,,,
1356,05/28/2022 19:49:48,22.93,25.85,2.34,,,
1357,05/28/2022 19:50:48,22.80,25.87,2.24,,,
1358,05/28/2022 19:51:48,22.69,25.99,2.21,,,
1359,05/28/2022 19:52:48,22.56,26.20,2.22,,,
1360,05/28/2022 19:53:48,22.50,26.40,2.27,,,
1361,05/28/2022 19:54:48,22.35,26.76,2.33,,,
1362,05/28/2022 19:55:48,22.28,27.22,2.52,,,
1363,05/28/2022 19:56:48,22.21,27.92,2.81,,,
1364,05/28/2022 19:57:48,22.17,28.58,3.10,,,
1365,05/28/2022 19:58:48,22.12,28.84,3.19,,,
1366,05/28/2022 19:59:48,22.14,29.55,3.55,,,
1367,05/28/2022 20:00:48,22.11,30.05,3.77,,,
1368,05/28/2022 20:01:48,22.10,30.53,3.98,,,
1369,05/28/2022 20:02:48,22.12,30.93,4.19,,,
1370,05/28/2022 20:03:48,22.12,31.20,4.31,,,
1371,05/28/2022 20:04:48,22.13,31.40,4.41,,,
1372,05/28/2022 20:05:48,22.20,31.51,4.52,,,
1373,05/28/2022 20:06:48,22.25,31.35,4.49,,,
1374,05/28/2022 20:07:48,22.27,31.38,4.52,,,
1375,05/28/2022 20:08:48,22.35,31.21,4.51,,,
1376,05/28/2022 20:09:48,22.43,31.16,4.56,,,
1377,05/28/2022 20:10:48,22.46,30.97,4.49,,,
