"Plot Title: flam.left"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Temp, °C (LGR S/N: 2247374, SEN S/N: 2247374)","Host Connected (LGR S/N: 2247374)","Stopped (LGR S/N: 2247374)","End Of File (LGR S/N: 2247374)"
3294,09/24/20 09:22:50 AM,18.25,17.629,,,
3295,09/24/20 09:22:51 AM,18.25,17.629,,,
3296,09/24/20 09:22:52 AM,18.25,17.629,,,
3297,09/24/20 09:22:53 AM,18.25,17.629,,,
3298,09/24/20 09:22:54 AM,18.25,17.629,,,
3299,09/24/20 09:22:55 AM,18.25,17.629,,,
3300,09/24/20 09:22:56 AM,18.25,17.629,,,
3301,09/24/20 09:22:57 AM,18.25,17.629,,,
3302,09/24/20 09:22:58 AM,18.25,17.629,,,
3303,09/24/20 09:22:59 AM,18.25,17.629,,,
3304,09/24/20 09:23:00 AM,18.25,17.629,,,
3305,09/24/20 09:23:01 AM,18.25,17.629,,,
3306,09/24/20 09:23:02 AM,18.25,17.629,,,
3307,09/24/20 09:23:03 AM,18.25,17.629,,,
3308,09/24/20 09:23:04 AM,18.25,17.629,,,
3309,09/24/20 09:23:05 AM,18.25,17.629,,,
3310,09/24/20 09:23:06 AM,18.25,17.629,,,
3311,09/24/20 09:23:07 AM,18.25,17.629,,,
3312,09/24/20 09:23:08 AM,18.25,17.653,,,
3313,09/24/20 09:23:09 AM,18.25,17.653,,,
3314,09/24/20 09:23:10 AM,18.25,17.629,,,
3315,09/24/20 09:23:11 AM,18.25,17.629,,,
3316,09/24/20 09:23:12 AM,18.25,17.653,,,
3317,09/24/20 09:23:13 AM,18.25,17.653,,,
3318,09/24/20 09:23:14 AM,18.25,17.629,,,
3319,09/24/20 09:23:15 AM,18.25,17.653,,,
3320,09/24/20 09:23:16 AM,18.25,17.653,,,
3321,09/24/20 09:23:17 AM,18.25,17.653,,,
3322,09/24/20 09:23:18 AM,18.25,17.653,,,
3323,09/24/20 09:23:19 AM,18.25,17.653,,,
3324,09/24/20 09:23:20 AM,18.25,17.653,,,
3325,09/24/20 09:23:21 AM,18.25,17.653,,,
3326,09/24/20 09:23:22 AM,18.25,17.653,,,
3327,09/24/20 09:23:23 AM,18.25,17.653,,,
3328,09/24/20 09:23:24 AM,18.25,17.653,,,
3329,09/24/20 09:23:25 AM,18.25,17.653,,,
3330,09/24/20 09:23:26 AM,18.25,17.653,,,
3331,09/24/20 09:23:27 AM,18.25,17.653,,,
3332,09/24/20 09:23:28 AM,18.25,17.653,,,
3333,09/24/20 09:23:29 AM,18.25,17.653,,,
3334,09/24/20 09:23:30 AM,18.25,17.653,,,
3335,09/24/20 09:23:31 AM,18.25,17.653,,,
3336,09/24/20 09:23:32 AM,18.25,17.653,,,
3337,09/24/20 09:23:33 AM,18.25,17.653,,,
3338,09/24/20 09:23:34 AM,18.25,17.677,,,
3339,09/24/20 09:23:35 AM,18.58,17.677,,,
3340,09/24/20 09:23:36 AM,18.25,17.677,,,
3341,09/24/20 09:23:37 AM,18.25,17.677,,,
3342,09/24/20 09:23:38 AM,18.58,17.677,,,
3343,09/24/20 09:23:39 AM,18.25,17.677,,,
3344,09/24/20 09:23:40 AM,18.25,17.677,,,
3345,09/24/20 09:23:41 AM,18.58,17.677,,,
3346,09/24/20 09:23:42 AM,18.25,17.677,,,
3347,09/24/20 09:23:43 AM,18.25,17.677,,,
3348,09/24/20 09:23:44 AM,18.25,17.677,,,
3349,09/24/20 09:23:45 AM,18.25,17.677,,,
3350,09/24/20 09:23:46 AM,18.25,17.677,,,
3351,09/24/20 09:23:47 AM,18.25,17.677,,,
3352,09/24/20 09:23:48 AM,18.25,17.677,,,
3353,09/24/20 09:23:49 AM,18.25,17.677,,,
3354,09/24/20 09:23:50 AM,18.25,17.677,,,
3355,09/24/20 09:23:51 AM,18.25,17.677,,,
3356,09/24/20 09:23:52 AM,18.25,17.677,,,
3357,09/24/20 09:23:53 AM,18.25,17.677,,,
3358,09/24/20 09:23:54 AM,18.25,17.677,,,
3359,09/24/20 09:23:55 AM,18.25,17.701,,,
3360,09/24/20 09:23:56 AM,18.25,17.701,,,
3361,09/24/20 09:23:57 AM,18.25,17.701,,,
3362,09/24/20 09:23:58 AM,18.25,17.701,,,
3363,09/24/20 09:23:59 AM,18.25,17.701,,,
3364,09/24/20 09:24:00 AM,18.25,17.701,,,
3365,09/24/20 09:24:01 AM,18.25,17.701,,,
3366,09/24/20 09:24:02 AM,18.25,17.701,,,
3367,09/24/20 09:24:03 AM,18.25,17.701,,,
3368,09/24/20 09:24:04 AM,18.25,17.701,,,
3369,09/24/20 09:24:05 AM,18.25,17.701,,,
3370,09/24/20 09:24:06 AM,18.25,17.701,,,
3371,09/24/20 09:24:07 AM,18.25,17.701,,,
3372,09/24/20 09:24:08 AM,18.25,17.701,,,
3373,09/24/20 09:24:09 AM,18.25,17.701,,,
3374,09/24/20 09:24:10 AM,18.25,17.701,,,
3375,09/24/20 09:24:11 AM,18.25,17.701,,,
3376,09/24/20 09:24:12 AM,18.25,17.701,,,
3377,09/24/20 09:24:13 AM,18.25,17.701,,,
3378,09/24/20 09:24:14 AM,18.25,17.724,,,
3379,09/24/20 09:24:15 AM,18.25,17.701,,,
3380,09/24/20 09:24:16 AM,18.25,17.724,,,
3381,09/24/20 09:24:17 AM,18.25,17.701,,,
3382,09/24/20 09:24:18 AM,18.25,17.724,,,
3383,09/24/20 09:24:19 AM,18.25,17.724,,,
3384,09/24/20 09:24:20 AM,18.25,17.701,,,
3385,09/24/20 09:24:21 AM,18.25,17.701,,,
3386,09/24/20 09:24:22 AM,18.25,17.724,,,
3387,09/24/20 09:24:23 AM,18.25,17.701,,,
3388,09/24/20 09:24:24 AM,18.25,17.701,,,
3389,09/24/20 09:24:25 AM,18.25,17.724,,,
3390,09/24/20 09:24:26 AM,18.25,17.701,,,
3391,09/24/20 09:24:27 AM,18.25,17.724,,,
3392,09/24/20 09:24:28 AM,18.25,17.724,,,
3393,09/24/20 09:24:29 AM,18.25,17.724,,,
3394,09/24/20 09:24:30 AM,18.25,17.724,,,
3395,09/24/20 09:24:31 AM,18.25,17.724,,,
3396,09/24/20 09:24:32 AM,18.25,17.724,,,
3397,09/24/20 09:24:33 AM,18.25,17.724,,,
3398,09/24/20 09:24:34 AM,18.25,17.724,,,
3399,09/24/20 09:24:35 AM,18.25,17.724,,,
3400,09/24/20 09:24:36 AM,18.25,17.724,,,
3401,09/24/20 09:24:37 AM,18.25,17.724,,,
3402,09/24/20 09:24:38 AM,18.25,17.724,,,
3403,09/24/20 09:24:39 AM,18.25,17.724,,,
3404,09/24/20 09:24:40 AM,18.25,17.724,,,
3405,09/24/20 09:24:41 AM,18.25,17.724,,,
3406,09/24/20 09:24:42 AM,18.25,17.724,,,
3407,09/24/20 09:24:43 AM,18.25,17.724,,,
3408,09/24/20 09:24:44 AM,18.25,17.724,,,
3409,09/24/20 09:24:45 AM,18.25,17.724,,,
3410,09/24/20 09:24:46 AM,18.25,17.748,,,
3411,09/24/20 09:24:47 AM,18.25,17.724,,,
3412,09/24/20 09:24:48 AM,18.25,17.748,,,
3413,09/24/20 09:24:49 AM,18.25,17.724,,,
3414,09/24/20 09:24:50 AM,18.25,17.748,,,
3415,09/24/20 09:24:51 AM,18.25,17.724,,,
3416,09/24/20 09:24:52 AM,18.25,17.748,,,
3417,09/24/20 09:24:53 AM,18.25,17.748,,,
3418,09/24/20 09:24:54 AM,18.25,17.748,,,
3419,09/24/20 09:24:55 AM,18.25,17.748,,,
3420,09/24/20 09:24:56 AM,18.25,17.748,,,
3421,09/24/20 09:24:57 AM,18.25,17.748,,,
3422,09/24/20 09:24:58 AM,18.25,17.748,,,
3423,09/24/20 09:24:59 AM,18.58,17.748,,,
3424,09/24/20 09:25:00 AM,18.25,17.748,,,
3425,09/24/20 09:25:01 AM,18.25,17.748,,,
3426,09/24/20 09:25:02 AM,18.25,17.748,,,
3427,09/24/20 09:25:03 AM,18.25,17.748,,,
3428,09/24/20 09:25:04 AM,18.58,17.748,,,
3429,09/24/20 09:25:05 AM,18.58,17.748,,,
3430,09/24/20 09:25:06 AM,18.58,17.748,,,
3431,09/24/20 09:25:07 AM,18.25,17.748,,,
3432,09/24/20 09:25:08 AM,18.25,17.748,,,
3433,09/24/20 09:25:09 AM,18.25,17.748,,,
3434,09/24/20 09:25:10 AM,18.58,17.748,,,
3435,09/24/20 09:25:11 AM,18.58,17.748,,,
3436,09/24/20 09:25:12 AM,18.25,17.748,,,
3437,09/24/20 09:25:13 AM,18.58,17.748,,,
3438,09/24/20 09:25:14 AM,18.58,17.748,,,
3439,09/24/20 09:25:15 AM,18.58,17.772,,,
3440,09/24/20 09:25:16 AM,18.58,17.772,,,
3441,09/24/20 09:25:17 AM,18.58,17.772,,,
3442,09/24/20 09:25:18 AM,18.58,17.772,,,
3443,09/24/20 09:25:19 AM,18.58,17.772,,,
3444,09/24/20 09:25:20 AM,18.58,17.772,,,
3445,09/24/20 09:25:21 AM,18.25,17.772,,,
3446,09/24/20 09:25:22 AM,18.58,17.772,,,
3447,09/24/20 09:25:23 AM,18.58,17.772,,,
3448,09/24/20 09:25:24 AM,18.58,17.772,,,
3449,09/24/20 09:25:25 AM,18.58,17.772,,,
3450,09/24/20 09:25:26 AM,18.58,17.772,,,
3451,09/24/20 09:25:27 AM,18.58,17.772,,,
3452,09/24/20 09:25:28 AM,18.25,17.772,,,
3453,09/24/20 09:25:29 AM,18.58,17.772,,,
3454,09/24/20 09:25:30 AM,18.25,17.772,,,
3455,09/24/20 09:25:31 AM,18.58,17.772,,,
3456,09/24/20 09:25:32 AM,18.25,17.772,,,
3457,09/24/20 09:25:33 AM,18.58,17.772,,,
3458,09/24/20 09:25:34 AM,18.25,17.772,,,
3459,09/24/20 09:25:35 AM,18.25,17.772,,,
3460,09/24/20 09:25:36 AM,18.25,17.772,,,
3461,09/24/20 09:25:37 AM,18.25,17.772,,,
3462,09/24/20 09:25:38 AM,18.25,17.772,,,
3463,09/24/20 09:25:39 AM,18.25,17.772,,,
3464,09/24/20 09:25:40 AM,18.25,17.772,,,
3465,09/24/20 09:25:41 AM,18.25,17.772,,,
3466,09/24/20 09:25:42 AM,18.25,17.796,,,
3467,09/24/20 09:25:43 AM,18.58,17.796,,,
3468,09/24/20 09:25:44 AM,18.25,17.772,,,
3469,09/24/20 09:25:45 AM,18.25,17.796,,,
3470,09/24/20 09:25:46 AM,18.25,17.796,,,
3471,09/24/20 09:25:47 AM,18.58,17.796,,,
3472,09/24/20 09:25:48 AM,18.58,17.796,,,
3473,09/24/20 09:25:49 AM,18.25,17.772,,,
3474,09/24/20 09:25:50 AM,18.25,17.796,,,
3475,09/24/20 09:25:51 AM,18.25,17.796,,,
3476,09/24/20 09:25:52 AM,18.25,17.796,,,
3477,09/24/20 09:25:53 AM,18.25,17.796,,,
3478,09/24/20 09:25:54 AM,18.25,17.796,,,
3479,09/24/20 09:25:55 AM,18.25,17.796,,,
3480,09/24/20 09:25:56 AM,18.25,17.796,,,
3481,09/24/20 09:25:57 AM,18.25,17.796,,,
3482,09/24/20 09:25:58 AM,18.58,17.796,,,
3483,09/24/20 09:25:59 AM,18.58,17.796,,,
3484,09/24/20 09:26:00 AM,18.58,17.796,,,
3485,09/24/20 09:26:01 AM,18.58,17.796,,,
3486,09/24/20 09:26:02 AM,18.58,17.796,,,
3487,09/24/20 09:26:03 AM,18.58,17.796,,,
3488,09/24/20 09:26:04 AM,18.58,17.796,,,
3489,09/24/20 09:26:05 AM,18.58,17.796,,,
3490,09/24/20 09:26:06 AM,18.58,17.796,,,
3491,09/24/20 09:26:07 AM,18.58,17.796,,,
3492,09/24/20 09:26:08 AM,18.58,17.796,,,
3493,09/24/20 09:26:09 AM,18.58,17.796,,,
3494,09/24/20 09:26:10 AM,18.58,17.819,,,
3495,09/24/20 09:26:11 AM,18.58,17.796,,,
3496,09/24/20 09:26:12 AM,18.58,17.796,,,
3497,09/24/20 09:26:13 AM,18.58,17.796,,,
3498,09/24/20 09:26:14 AM,18.58,17.819,,,
3499,09/24/20 09:26:15 AM,18.58,17.796,,,
3500,09/24/20 09:26:16 AM,18.58,17.796,,,
3501,09/24/20 09:26:17 AM,18.58,17.819,,,
3502,09/24/20 09:26:18 AM,18.58,17.819,,,
3503,09/24/20 09:26:19 AM,18.58,17.796,,,
3504,09/24/20 09:26:20 AM,18.58,17.819,,,
3505,09/24/20 09:26:21 AM,18.58,17.819,,,
3506,09/24/20 09:26:22 AM,18.58,17.819,,,
3507,09/24/20 09:26:23 AM,18.58,17.819,,,
3508,09/24/20 09:26:24 AM,18.58,17.819,,,
3509,09/24/20 09:26:25 AM,18.92,17.819,,,
3510,09/24/20 09:26:26 AM,18.58,17.819,,,
3511,09/24/20 09:26:27 AM,18.92,17.819,,,
3512,09/24/20 09:26:28 AM,18.58,17.819,,,
3513,09/24/20 09:26:29 AM,18.58,17.819,,,
3514,09/24/20 09:26:30 AM,18.92,17.819,,,
3515,09/24/20 09:26:31 AM,18.92,17.819,,,
3516,09/24/20 09:26:32 AM,18.92,17.819,,,
3517,09/24/20 09:26:33 AM,18.92,17.819,,,
3518,09/24/20 09:26:34 AM,18.92,17.819,,,
3519,09/24/20 09:26:35 AM,18.58,17.819,,,
3520,09/24/20 09:26:36 AM,18.92,17.819,,,
3521,09/24/20 09:26:37 AM,18.92,17.819,,,
3522,09/24/20 09:26:38 AM,18.92,17.819,,,
3523,09/24/20 09:26:39 AM,18.92,17.819,,,
3524,09/24/20 09:26:40 AM,18.92,17.819,,,
3525,09/24/20 09:26:41 AM,18.92,17.819,,,
3526,09/24/20 09:26:42 AM,18.92,17.819,,,
3527,09/24/20 09:26:43 AM,18.92,17.819,,,
3528,09/24/20 09:26:44 AM,18.92,17.819,,,
3529,09/24/20 09:26:45 AM,18.92,17.819,,,
3530,09/24/20 09:26:46 AM,18.92,17.843,,,
3531,09/24/20 09:26:47 AM,18.92,17.819,,,
3532,09/24/20 09:26:48 AM,18.92,17.819,,,
3533,09/24/20 09:26:49 AM,18.92,17.843,,,
3534,09/24/20 09:26:50 AM,18.92,17.843,,,
3535,09/24/20 09:26:51 AM,18.92,17.843,,,
3536,09/24/20 09:26:52 AM,18.92,17.843,,,
3537,09/24/20 09:26:53 AM,18.92,17.843,,,
3538,09/24/20 09:26:54 AM,18.92,17.843,,,
3539,09/24/20 09:26:55 AM,18.92,17.843,,,
3540,09/24/20 09:26:56 AM,18.92,17.843,,,
3541,09/24/20 09:26:57 AM,18.92,17.843,,,
3542,09/24/20 09:26:58 AM,18.92,17.843,,,
3543,09/24/20 09:26:59 AM,18.92,17.843,,,
3544,09/24/20 09:27:00 AM,18.92,17.843,,,
3545,09/24/20 09:27:01 AM,18.92,17.843,,,
3546,09/24/20 09:27:02 AM,18.92,17.843,,,
3547,09/24/20 09:27:03 AM,18.92,17.843,,,
3548,09/24/20 09:27:04 AM,18.92,17.843,,,
3549,09/24/20 09:27:05 AM,18.92,17.843,,,
3550,09/24/20 09:27:06 AM,18.92,17.843,,,
3551,09/24/20 09:27:07 AM,18.92,17.843,,,
3552,09/24/20 09:27:08 AM,18.92,17.843,,,
3553,09/24/20 09:27:09 AM,18.92,17.843,,,
3554,09/24/20 09:27:10 AM,18.58,17.843,,,
3555,09/24/20 09:27:11 AM,18.92,17.843,,,
3556,09/24/20 09:27:12 AM,18.58,17.843,,,
3557,09/24/20 09:27:13 AM,18.92,17.843,,,
3558,09/24/20 09:27:14 AM,18.92,17.843,,,
3559,09/24/20 09:27:15 AM,18.58,17.843,,,
3560,09/24/20 09:27:16 AM,18.92,17.867,,,
3561,09/24/20 09:27:17 AM,18.92,17.843,,,
3562,09/24/20 09:27:18 AM,18.92,17.867,,,
3563,09/24/20 09:27:19 AM,18.58,17.867,,,
3564,09/24/20 09:27:20 AM,18.92,17.867,,,
3565,09/24/20 09:27:21 AM,18.92,17.867,,,
3566,09/24/20 09:27:22 AM,18.58,17.867,,,
3567,09/24/20 09:27:23 AM,18.58,17.867,,,
3568,09/24/20 09:27:24 AM,18.92,17.867,,,
3569,09/24/20 09:27:25 AM,18.92,17.867,,,
3570,09/24/20 09:27:26 AM,18.58,17.867,,,
3571,09/24/20 09:27:27 AM,18.92,17.867,,,
3572,09/24/20 09:27:28 AM,18.58,17.867,,,
3573,09/24/20 09:27:29 AM,18.92,17.867,,,
3574,09/24/20 09:27:30 AM,18.58,17.867,,,
3575,09/24/20 09:27:31 AM,18.58,17.867,,,
3576,09/24/20 09:27:32 AM,18.58,17.867,,,
3577,09/24/20 09:27:33 AM,18.92,17.867,,,
3578,09/24/20 09:27:34 AM,18.58,17.867,,,
3579,09/24/20 09:27:35 AM,18.92,17.867,,,
3580,09/24/20 09:27:36 AM,18.58,17.867,,,
3581,09/24/20 09:27:37 AM,18.58,17.891,,,
3582,09/24/20 09:27:38 AM,18.58,17.867,,,
3583,09/24/20 09:27:39 AM,18.58,17.867,,,
3584,09/24/20 09:27:40 AM,18.58,17.891,,,
3585,09/24/20 09:27:41 AM,18.58,17.867,,,
3586,09/24/20 09:27:42 AM,18.58,17.867,,,
3587,09/24/20 09:27:43 AM,18.58,17.867,,,
3588,09/24/20 09:27:44 AM,18.58,17.891,,,
3589,09/24/20 09:27:45 AM,18.58,17.867,,,
3590,09/24/20 09:27:46 AM,18.58,17.891,,,
3591,09/24/20 09:27:47 AM,18.58,17.891,,,
3592,09/24/20 09:27:48 AM,18.58,17.891,,,
3593,09/24/20 09:27:49 AM,18.58,17.891,,,
3594,09/24/20 09:27:50 AM,18.58,17.891,,,
3595,09/24/20 09:27:51 AM,18.92,17.891,,,
3596,09/24/20 09:27:52 AM,18.58,17.891,,,
3597,09/24/20 09:27:53 AM,18.58,17.891,,,
3598,09/24/20 09:27:54 AM,18.58,17.891,,,
3599,09/24/20 09:27:55 AM,18.58,17.891,,,
3600,09/24/20 09:27:56 AM,18.58,17.891,,,
3601,09/24/20 09:27:57 AM,18.58,17.891,,,
3602,09/24/20 09:27:58 AM,18.58,17.891,,,
3603,09/24/20 09:27:59 AM,18.58,17.891,,,
3604,09/24/20 09:28:00 AM,18.58,17.891,,,
3605,09/24/20 09:28:01 AM,18.58,17.891,,,
3606,09/24/20 09:28:02 AM,18.58,17.891,,,
3607,09/24/20 09:28:03 AM,18.58,17.891,,,
3608,09/24/20 09:28:04 AM,18.58,17.891,,,
3609,09/24/20 09:28:05 AM,18.58,17.891,,,
3610,09/24/20 09:28:06 AM,18.92,17.915,,,
3611,09/24/20 09:28:07 AM,18.92,17.891,,,
3612,09/24/20 09:28:08 AM,18.92,17.891,,,
3613,09/24/20 09:28:09 AM,18.92,17.915,,,
3614,09/24/20 09:28:10 AM,18.58,17.891,,,
3615,09/24/20 09:28:11 AM,18.92,17.915,,,
3616,09/24/20 09:28:12 AM,18.92,17.915,,,
3617,09/24/20 09:28:13 AM,18.92,17.915,,,
3618,09/24/20 09:28:14 AM,18.92,17.891,,,
3619,09/24/20 09:28:15 AM,18.92,17.915,,,
3620,09/24/20 09:28:16 AM,18.92,17.891,,,
3621,09/24/20 09:28:17 AM,18.92,17.915,,,
3622,09/24/20 09:28:18 AM,18.92,17.915,,,
3623,09/24/20 09:28:19 AM,18.92,17.915,,,
3624,09/24/20 09:28:20 AM,18.92,17.915,,,
3625,09/24/20 09:28:21 AM,18.92,17.915,,,
3626,09/24/20 09:28:22 AM,18.92,17.915,,,
3627,09/24/20 09:28:23 AM,18.92,17.915,,,
3628,09/24/20 09:28:24 AM,18.92,17.915,,,
3629,09/24/20 09:28:25 AM,18.92,17.915,,,
3630,09/24/20 09:28:26 AM,18.92,17.915,,,
3631,09/24/20 09:28:27 AM,18.92,17.915,,,
3632,09/24/20 09:28:28 AM,18.92,17.915,,,
3633,09/24/20 09:28:29 AM,18.92,17.915,,,
3634,09/24/20 09:28:30 AM,18.92,17.915,,,
3635,09/24/20 09:28:31 AM,18.92,17.915,,,
3636,09/24/20 09:28:32 AM,18.92,17.938,,,
3637,09/24/20 09:28:33 AM,18.92,17.915,,,
3638,09/24/20 09:28:34 AM,18.92,17.915,,,
3639,09/24/20 09:28:35 AM,18.58,17.915,,,
3640,09/24/20 09:28:36 AM,18.92,17.915,,,
3641,09/24/20 09:28:37 AM,18.92,17.915,,,
3642,09/24/20 09:28:38 AM,18.92,17.938,,,
3643,09/24/20 09:28:39 AM,18.92,17.938,,,
3644,09/24/20 09:28:40 AM,18.92,17.938,,,
3645,09/24/20 09:28:41 AM,18.92,17.938,,,
3646,09/24/20 09:28:42 AM,18.92,17.938,,,
3647,09/24/20 09:28:43 AM,18.92,17.938,,,
3648,09/24/20 09:28:44 AM,18.92,17.938,,,
3649,09/24/20 09:28:45 AM,18.58,17.938,,,
3650,09/24/20 09:28:46 AM,18.92,17.938,,,
3651,09/24/20 09:28:47 AM,18.58,17.938,,,
3652,09/24/20 09:28:48 AM,18.92,17.938,,,
3653,09/24/20 09:28:49 AM,18.92,17.938,,,
3654,09/24/20 09:28:50 AM,18.92,17.938,,,
3655,09/24/20 09:28:51 AM,18.92,17.938,,,
3656,09/24/20 09:28:52 AM,18.92,17.938,,,
3657,09/24/20 09:28:53 AM,18.92,17.938,,,
3658,09/24/20 09:28:54 AM,18.92,17.938,,,
3659,09/24/20 09:28:55 AM,18.92,17.938,,,
3660,09/24/20 09:28:56 AM,18.58,17.938,,,
3661,09/24/20 09:28:57 AM,18.58,17.938,,,
3662,09/24/20 09:28:58 AM,18.92,17.938,,,
3663,09/24/20 09:28:59 AM,18.92,17.938,,,
3664,09/24/20 09:29:00 AM,18.92,17.962,,,
3665,09/24/20 09:29:01 AM,18.92,17.962,,,
3666,09/24/20 09:29:02 AM,18.92,17.962,,,
3667,09/24/20 09:29:03 AM,18.92,17.938,,,
3668,09/24/20 09:29:04 AM,18.92,17.962,,,
3669,09/24/20 09:29:05 AM,18.92,17.938,,,
3670,09/24/20 09:29:06 AM,18.92,17.962,,,
3671,09/24/20 09:29:07 AM,18.92,17.962,,,
3672,09/24/20 09:29:08 AM,18.92,17.962,,,
3673,09/24/20 09:29:09 AM,18.92,17.962,,,
3674,09/24/20 09:29:10 AM,18.92,17.962,,,
3675,09/24/20 09:29:11 AM,18.92,17.962,,,
3676,09/24/20 09:29:12 AM,18.92,17.962,,,
3677,09/24/20 09:29:13 AM,18.92,17.962,,,
3678,09/24/20 09:29:14 AM,18.92,17.962,,,
3679,09/24/20 09:29:15 AM,18.92,17.962,,,
3680,09/24/20 09:29:16 AM,18.92,17.962,,,
3681,09/24/20 09:29:17 AM,18.92,17.962,,,
3682,09/24/20 09:29:18 AM,18.92,17.962,,,
3683,09/24/20 09:29:19 AM,18.92,17.962,,,
3684,09/24/20 09:29:20 AM,18.92,17.962,,,
3685,09/24/20 09:29:21 AM,18.92,17.962,,,
3686,09/24/20 09:29:22 AM,18.92,17.962,,,
3687,09/24/20 09:29:23 AM,18.92,17.986,,,
3688,09/24/20 09:29:24 AM,18.92,17.962,,,
3689,09/24/20 09:29:25 AM,18.92,17.986,,,
3690,09/24/20 09:29:26 AM,18.92,17.986,,,
3691,09/24/20 09:29:27 AM,18.92,17.986,,,
3692,09/24/20 09:29:28 AM,18.92,17.986,,,
3693,09/24/20 09:29:29 AM,18.92,17.986,,,
3694,09/24/20 09:29:30 AM,18.92,17.986,,,
3695,09/24/20 09:29:31 AM,18.92,17.986,,,
3696,09/24/20 09:29:32 AM,18.92,17.986,,,
3697,09/24/20 09:29:33 AM,18.92,17.986,,,
3698,09/24/20 09:29:34 AM,18.92,17.986,,,
3699,09/24/20 09:29:35 AM,18.92,17.986,,,
3700,09/24/20 09:29:36 AM,18.92,17.986,,,
3701,09/24/20 09:29:37 AM,18.92,17.986,,,
3702,09/24/20 09:29:38 AM,18.92,17.986,,,
3703,09/24/20 09:29:39 AM,18.92,17.986,,,
3704,09/24/20 09:29:40 AM,18.92,17.986,,,
3705,09/24/20 09:29:41 AM,18.92,17.986,,,
3706,09/24/20 09:29:42 AM,18.92,18.010,,,
3707,09/24/20 09:29:43 AM,18.92,17.986,,,
3708,09/24/20 09:29:44 AM,18.92,18.010,,,
3709,09/24/20 09:29:45 AM,18.92,17.986,,,
3710,09/24/20 09:29:46 AM,18.92,18.010,,,
3711,09/24/20 09:29:47 AM,18.92,18.010,,,
3712,09/24/20 09:29:48 AM,18.92,17.986,,,
3713,09/24/20 09:29:49 AM,18.92,18.010,,,
3714,09/24/20 09:29:50 AM,18.92,18.010,,,
3715,09/24/20 09:29:51 AM,18.92,18.010,,,
3716,09/24/20 09:29:52 AM,18.92,18.010,,,
3717,09/24/20 09:29:53 AM,18.92,18.010,,,
3718,09/24/20 09:29:54 AM,18.92,18.010,,,
3719,09/24/20 09:29:55 AM,18.92,18.010,,,
3720,09/24/20 09:29:56 AM,18.92,18.010,,,
3721,09/24/20 09:29:57 AM,18.92,18.010,,,
3722,09/24/20 09:29:58 AM,18.92,18.010,,,
3723,09/24/20 09:29:59 AM,18.92,18.010,,,
3724,09/24/20 09:30:00 AM,18.92,18.010,,,
3725,09/24/20 09:30:01 AM,18.92,18.010,,,
3726,09/24/20 09:30:02 AM,18.92,18.010,,,
3727,09/24/20 09:30:03 AM,18.92,18.010,,,
3728,09/24/20 09:30:04 AM,18.92,18.033,,,
3729,09/24/20 09:30:05 AM,18.92,18.033,,,
3730,09/24/20 09:30:06 AM,18.92,18.010,,,
3731,09/24/20 09:30:07 AM,18.92,18.010,,,
3732,09/24/20 09:30:08 AM,18.92,18.033,,,
3733,09/24/20 09:30:09 AM,18.92,18.033,,,
3734,09/24/20 09:30:10 AM,18.92,18.033,,,
3735,09/24/20 09:30:11 AM,18.92,18.033,,,
3736,09/24/20 09:30:12 AM,18.92,18.033,,,
3737,09/24/20 09:30:13 AM,18.92,18.033,,,
3738,09/24/20 09:30:14 AM,18.92,18.033,,,
3739,09/24/20 09:30:15 AM,18.92,18.033,,,
3740,09/24/20 09:30:16 AM,18.92,18.033,,,
3741,09/24/20 09:30:17 AM,18.92,18.033,,,
3742,09/24/20 09:30:18 AM,18.92,18.033,,,
3743,09/24/20 09:30:19 AM,18.92,18.033,,,
3744,09/24/20 09:30:20 AM,18.92,18.033,,,
3745,09/24/20 09:30:21 AM,18.92,18.033,,,
3746,09/24/20 09:30:22 AM,18.92,18.033,,,
3747,09/24/20 09:30:23 AM,18.92,18.033,,,
3748,09/24/20 09:30:24 AM,18.92,18.033,,,
3749,09/24/20 09:30:25 AM,18.92,18.057,,,
3750,09/24/20 09:30:26 AM,18.92,18.057,,,
3751,09/24/20 09:30:27 AM,18.92,18.057,,,
3752,09/24/20 09:30:28 AM,18.92,18.033,,,
3753,09/24/20 09:30:29 AM,18.92,18.057,,,
3754,09/24/20 09:30:30 AM,18.92,18.057,,,
3755,09/24/20 09:30:31 AM,18.92,18.057,,,
3756,09/24/20 09:30:32 AM,18.92,18.057,,,
3757,09/24/20 09:30:33 AM,18.92,18.057,,,
3758,09/24/20 09:30:34 AM,18.92,18.057,,,
3759,09/24/20 09:30:35 AM,18.92,18.057,,,
3760,09/24/20 09:30:36 AM,18.92,18.057,,,
3761,09/24/20 09:30:37 AM,18.92,18.057,,,
3762,09/24/20 09:30:38 AM,18.92,18.057,,,
3763,09/24/20 09:30:39 AM,18.92,18.057,,,
3764,09/24/20 09:30:40 AM,18.92,18.057,,,
3765,09/24/20 09:30:41 AM,18.92,18.057,,,
3766,09/24/20 09:30:42 AM,18.92,18.081,,,
3767,09/24/20 09:30:43 AM,18.92,18.057,,,
3768,09/24/20 09:30:44 AM,18.92,18.081,,,
3769,09/24/20 09:30:45 AM,18.92,18.081,,,
3770,09/24/20 09:30:46 AM,18.92,18.081,,,
